N,Z,observable,derived_keV,official_keV,abs_diff_keV
126,84,S2p_keV,8782.477999999886,8782.4828,0.004800000113391434
126,84,Qalpha_keV,5407.532399999909,5407.5307,0.0016999999088511686
125,85,Sn_keV,7159.646500000032,7159.6442,0.0023000000319370884
125,85,Sp_keV,2895.064200000139,2895.0556,0.008600000138812902
125,85,S2n_keV,15644.83480000007,15644.8343,0.0005000000692234607
125,85,S2p_keV,7679.890800000168,7679.8904,0.0004000001681561116
125,85,Qalpha_keV,5631.193800000008,5631.1855,0.008300000008603092
124,86,Sn_keV,8735.033499999903,8735.0327,0.0007999999033927452
124,86,Sp_keV,4009.961499999976,4009.962,0.000500000024203473
124,86,S2n_keV,16092.010600000154,16092.0108,0.00019999984579044394
124,86,S2p_keV,6713.49860000005,6713.499,0.0003999999498773832
124,86,Qalpha_keV,6158.993200000143,6158.9884,0.004800000142495264
123,87,Sn_keV,7632.666500000283,7632.682,0.015499999716666935
123,87,Sp_keV,1691.4235000000335,1691.4299,0.006399999966561154
123,87,S2n_keV,16821.215000000084,16821.2165,0.0014999999148130883
123,87,S2p_keV,5451.539800000144,5451.5492,0.00939999985621398
123,87,Qalpha_keV,6670.98179999995,6670.9639,0.01789999995071412
122,88,Sn_keV,9486.72769999993,9486.7198,0.007899999929577461
122,88,Sp_keV,3063.9905000000726,3063.9883,0.0022000000726620783
122,88,S2n_keV,17427.745399999898,17427.7312,0.014199999899574323
122,88,S2p_keV,4479.724600000074,4479.7143,0.010300000074494164
122,88,Qalpha_keV,7150.825600000098,7150.8409,0.01529999990179931
121,89,Sn_keV,8152.112500000047,8152.1259,0.013399999953435326
121,89,Sp_keV,383.1227000001818,383.1324,0.009699999818224114
121,89,S2n_keV,18139.410800000187,18139.4117,0.0008999998135550413
121,89,S2p_keV,3148.934000000125,3148.9354,0.001399999875047797
121,89,Qalpha_keV,7586.032999999821,7586.022,0.01099999982125155
120,90,Sp_keV,2074.334499999881,2074.3369,0.002400000118996104
120,90,S2n_keV,18771.151199999964,18771.1566,0.00540000003456953
120,90,S2p_keV,2246.3623999999836,2246.3549,0.007499999983792804
120,90,Qalpha_keV,8068.995200000005,8068.9919,0.003300000004855974
130,81,Sn_keV,4902.31650000019,4902.3215,0.004999999810024747
130,81,S2n_keV,8575.845400000224,8575.8425,0.0029000002232351108
129,82,Sn_keV,3835.8908999997657,3835.901,0.010100000234160689
129,82,Sp_keV,8534.976899999892,8534.9874,0.010500000107640517
129,82,S2n_keV,9021.067699999781,9021.0745,0.006800000219300273
129,82,Qalpha_keV,3569.5139000001363,3569.5178,0.003899999863733683
128,83,Sn_keV,5138.5154999999795,5138.5294,0.013900000020839798
128,83,Sp_keV,4419.643500000006,4419.6582,0.014699999994263635
128,83,S2n_keV,9743.157400000142,9743.1634,0.005999999857522198
128,83,S2p_keV,12792.258400000166,12792.2656,0.007199999834483606
128,83,Qalpha_keV,6750.408199999947,6750.4042,0.00399999994715472
127,84,Sn_keV,4550.76419999986,4550.7508,0.013399999859757372
127,84,Sp_keV,4929.562199999811,4929.5587,0.003499999811538146
127,84,S2n_keV,12209.132400000002,12209.1138,0.018600000003061723
127,84,S2p_keV,9395.866999999853,9395.8609,0.006099999853176996
127,84,Qalpha_keV,7594.541000000201,7594.5602,0.01919999979872955
126,85,Sn_keV,7746.40149999992,7746.41,0.008500000079948222
126,85,Sp_keV,2983.097499999916,2983.1025,0.005000000083782652
126,85,S2n_keV,14906.047999999952,14906.0542,0.006200000048920629
126,85,S2p_keV,7966.53740000003,7966.5445,0.007099999969796045
126,85,Qalpha_keV,5982.459999999963,5982.4474,0.01259999996273109
125,86,Sn_keV,7221.880200000014,7221.8838,0.0035999999854539055
125,86,Sp_keV,4072.1951999999583,4072.2015,0.006300000041846943
125,86,S2n_keV,15956.913699999917,15956.9165,0.0028000000820611604
125,86,S2p_keV,6967.259400000097,6967.2571,0.002300000097420707
125,86,Qalpha_keV,5965.462999999989,5965.4548,0.008199999988391937
124,87,Sn_keV,8868.131299999775,8868.1244,0.006899999774759635
124,87,Sp_keV,1824.5212999999058,1824.5216,0.00030000009428476915
124,87,S2n_keV,16500.79780000006,16500.8064,0.008599999942816794
124,87,S2p_keV,5834.4827999998815,5834.4836,0.0008000001180334948
124,87,Qalpha_keV,6662.245200000005,6662.2514,0.006199999995260441
123,88,Sn_keV,7682.28870000015,7682.2867,0.0020000001504740794
123,88,Sp_keV,3113.6126999999397,3113.593,0.019699999939803092
123,88,S2n_keV,17169.01640000008,17169.0065,0.009900000080961036
123,88,S2p_keV,4805.036199999973,4805.0229,0.013299999973241938
123,88,Qalpha_keV,7041.677600000054,7041.6957,0.018099999946571188
122,89,Sn_keV,9691.925999999745,9691.9119,0.014099999745667446
122,89,Sp_keV,588.3209999999963,588.3246,0.0036000000037574864
122,89,S2n_keV,17844.03849999979,17844.0378,0.0006999997931416146
122,89,S2p_keV,3652.311500000069,3652.3129,0.0013999999309817213
122,89,Qalpha_keV,7567.576700000092,7567.5897,0.012999999908061
121,90,Sn_keV,8254.432599999942,8254.4428,0.010200000058830483
121,90,Sp_keV,2176.654599999776,2176.6538,0.0007999997760634869
121,90,S2p_keV,2559.777299999958,2559.7862,0.008900000042103784
121,90,Qalpha_keV,7937.497900000075,7937.4924,0.005500000074789568
120,91,Sp_keV,-703.7412000000477,-703.7339,0.007300000047735011
120,91,S2p_keV,1370.593299999833,1370.603,0.009700000166958489
120,91,Qalpha_keV,8481.08030000003,8481.0817,0.0013999999700899934
130,82,Sn_keV,5127.236700000241,5127.2356,0.0011000002414220944
130,82,Sp_keV,8759.897099999944,8759.9015,0.004400000056193676
130,82,S2n_keV,8963.127600000007,8963.1366,0.008999999992738594
130,82,Qalpha_keV,3291.5699999998324,3291.5622,0.007799999832514004
129,83,Sn_keV,4330.148499999894,4330.1448,0.0036999998937972123
129,83,Sp_keV,4913.901100000134,4913.9019,0.0007999998661034624
129,83,S2n_keV,9468.663999999873,9468.6742,0.01020000012613309
129,83,S2p_keV,13448.878000000026,13448.8893,0.011299999974653474
129,83,Qalpha_keV,6207.262400000123,6207.2619,0.0005000001228836481
128,84,Sn_keV,6008.21940000006,6008.234,0.014599999940401176
128,84,Sp_keV,5799.266099999892,5799.2633,0.0027999998919767677
128,84,S2n_keV,10558.98359999992,10558.9848,0.0012000000806438038
128,84,S2p_keV,10218.909599999897,10218.9215,0.011900000103196362
128,84,Qalpha_keV,8954.200800000224,8954.1948,0.0060000002249580575
127,85,Sn_keV,5052.28050000011,5052.2757,0.004800000109753455
127,85,Sp_keV,3484.6138000001665,3484.6275,0.013699999833534093
127,85,S2n_keV,12798.68200000003,12798.6857,0.0036999999701947672
127,85,S2p_keV,8414.175999999978,8414.1862,0.010200000022450695
127,85,Qalpha_keV,7817.089599999832,7817.0863,0.0032999998320519808
126,86,Sn_keV,7975.222400000086,7975.2076,0.014800000086324872
126,86,Sp_keV,4301.016100000124,4300.9992,0.01690000012422388
126,86,S2n_keV,15197.1026000001,15197.0914,0.011200000100870966
126,86,S2p_keV,7284.113600000041,7284.1017,0.011900000040441228
126,86,Qalpha_keV,6385.06119999988,6385.072,0.010800000120070763
125,87,Sn_keV,7447.011700000148,7447.0018,0.009900000148263643
125,87,Sp_keV,2049.65280000004,2049.6396,0.013200000039887527
125,87,S2n_keV,16315.142999999924,16315.1262,0.01679999992302328
125,87,S2p_keV,6121.847999999998,6121.8411,0.006899999998495332
125,87,Qalpha_keV,6528.979599999962,6528.987,0.0074000000377054675
124,88,Sn_keV,9101.937900000019,9101.9506,0.012699999981123256
124,88,Sp_keV,3347.4193000001833,3347.4193,1.8326318240724504e-10
124,88,S2n_keV,16784.22660000017,16784.2374,0.010799999832670437
124,88,S2p_keV,5171.940600000089,5171.9408,0.00019999991127406247
124,88,Qalpha_keV,7031.711199999787,7031.7107,0.0004999997872801032
123,89,Sn_keV,7915.206800000044,7915.2032,0.0036000000436615665
123,89,Sp_keV,821.2390999998897,821.2411,0.002000000110228939
123,89,S2n_keV,17607.13279999979,17607.1151,0.017699999789329013
123,89,S2p_keV,3934.8517999998294,3934.8341,0.01769999982934678
123,89,Qalpha_keV,7539.595600000117,7539.6118,0.016199999882701377
122,90,Sn_keV,9836.837000000058,9836.828,0.009000000058222213
122,90,Sp_keV,2321.565600000089,2321.5699,0.004299999910926999
122,90,S2n_keV,18091.2696,18091.2707,0.0011000000013154931
122,90,S2p_keV,2909.8866000000853,2909.8944,0.007799999914823275
122,90,Qalpha_keV,7958.030400000047,7958.0367,0.006299999952716462
121,91,Sn_keV,8527.023999999976,8527.021,0.002999999975145329
121,91,Sp_keV,-431.1498000000138,-431.1556,0.005799999986209059
121,91,S2p_keV,1745.5047999997623,1745.4982,0.006599999762329389
121,91,Qalpha_keV,8410.74680000008,8410.7525,0.0056999999196705176
132,81,S2n_keV,8280.817799999844,8280.8259,0.00810000015553669
131,82,Sn_keV,3725.9879999998957,3725.9863,0.0016999998956634954
131,82,S2n_keV,8853.224700000137,8853.2218,0.002900000137742609
130,83,Sn_keV,5185.054100000067,5185.0459,0.008200000066608482
130,83,Sp_keV,4971.718499999959,4971.7122,0.006299999959082925
130,83,S2n_keV,9515.20259999996,9515.1907,0.011899999961315189
130,83,S2p_keV,13731.615599999903,13731.6137,0.001899999902889249
130,83,Qalpha_keV,5988.2013999999035,5988.2062,0.0048000000961110345
129,84,Sn_keV,4355.426399999997,4355.4284,0.0020000000031359377
129,84,Sp_keV,5824.543999999994,5824.547,0.003000000005158654
129,84,S2n_keV,10363.645800000057,10363.6625,0.016699999943739385
129,84,S2p_keV,10738.445100000128,10738.4489,0.0037999998712621164
129,84,Qalpha_keV,8536.14960000012,8536.139,0.010600000121485209
128,85,Sn_keV,6022.686800000025,6022.6908,0.003999999975349056
128,85,Sp_keV,3499.0812000001315,3499.0843,0.003099999868481973
128,85,S2n_keV,11074.967300000135,11074.9665,0.0008000001344043994
128,85,S2p_keV,9298.347300000023,9298.3476,0.0002999999760504579
128,85,Qalpha_keV,9254.157699999865,9254.1513,0.006399999865607242
127,86,Sn_keV,5108.035599999828,5108.0476,0.012000000171610736
127,86,Sp_keV,4356.771199999843,4356.7711,9.999984285968821e-05
127,86,S2n_keV,13083.257999999914,13083.2553,0.002699999913602369
127,86,S2p_keV,7841.385000000009,7841.3986,0.013599999991129152
127,86,Qalpha_keV,8245.145000000019,8245.15,0.004999999981009751
126,87,Sn_keV,8109.519899999956,8109.5193,0.0005999999557388946
126,87,Sp_keV,2183.9502999999095,2183.9513,0.0010000000906984496
126,87,S2n_keV,15556.531600000104,15556.5211,0.010500000104002538
126,87,S2p_keV,6484.966400000034,6484.9504,0.01600000003418245
126,87,Qalpha_keV,6904.648000000045,6904.6577,0.009699999955046223
125,88,Sn_keV,7527.010199999902,7526.9981,0.012099999902602576
125,88,Sp_keV,3427.4177999999374,3427.4155,0.0022999999373496394
125,88,S2n_keV,16628.94809999992,16628.9487,0.0006000000794301741
125,88,S2p_keV,5477.070599999977,5477.0551,0.015499999977691914
125,88,Qalpha_keV,6861.678100000136,6861.6908,0.012699999864707934
124,89,Sn_keV,9229.885600000154,9229.8885,0.002899999844885315
124,89,Sp_keV,949.186800000025,949.1789,0.007900000024960718
124,89,S2n_keV,17145.092400000198,17145.0917,0.0007000001969572622
124,89,S2p_keV,4296.606100000208,4296.5982,0.00790000020788284
124,89,Qalpha_keV,7498.258499999763,7498.2578,0.0006999997631282895
123,90,Sn_keV,8062.097399999853,8062.0967,0.000699999853168265
123,90,Sp_keV,2468.4561999998987,2468.4634,0.007200000101420301
123,90,S2n_keV,17898.93439999991,17898.9247,0.009699999911390478
123,90,S2p_keV,3289.6952999997884,3289.7045,0.009200000211421866
123,90,Qalpha_keV,7836.950700000161,7836.9514,0.0006999998386163497
122,91,Sn_keV,10013.6483,10013.6467,0.0016000000014173565
122,91,Sp_keV,-254.33850000007078,-254.3369,0.0016000000707663276
122,91,S2n_keV,18540.672299999977,18540.6678,0.004499999977269908
122,91,S2p_keV,2067.2271000000183,2067.233,0.0058999999819207005
122,91,Qalpha_keV,8384.39680000022,8384.3916,0.005200000219701906
132,82,Sn_keV,5050.745399999898,5050.739,0.006399999898349051
132,82,Sp_keV,9255.812699999893,9255.8009,0.011799999892900814
132,82,S2n_keV,8776.733399999794,8776.7253,0.0080999997935578
131,83,Sn_keV,4040.4148999999743,4040.4272,0.012300000025788904
131,83,Sp_keV,5286.145400000038,5286.1532,0.007799999962116999
131,83,S2n_keV,9225.469000000041,9225.4731,0.004099999958270928
131,83,Qalpha_keV,5621.315399999963,5621.2999,0.015499999963139999
130,84,Sn_keV,5887.776199999964,5887.7716,0.0045999999638297595
130,84,Sp_keV,6527.266099999892,6527.2727,0.006600000108846871
130,84,S2n_keV,10243.20259999996,10243.2001,0.00249999996049155
130,84,S2p_keV,11498.98459999985,11498.9849,0.00030000014885445125
130,84,Qalpha_keV,7833.5502000001725,7833.5408,0.009400000172718137
129,85,Sn_keV,4870.957999999868,4870.948,0.009999999867432052
129,85,Sp_keV,4014.6128000000026,4014.6038,0.009000000002743036
129,85,S2n_keV,10893.644799999893,10893.6388,0.005999999892082997
129,85,S2p_keV,9839.156799999997,9839.1508,0.005999999997584382
129,85,Qalpha_keV,8987.84160000016,8987.8374,0.004200000159471529
128,86,Sn_keV,6695.040999999968,6695.0333,0.00769999996828119
128,86,Sp_keV,5029.125399999786,5029.1135,0.011899999785782711
128,86,S2n_keV,11803.076599999797,11803.0809,0.004300000204239041
128,86,S2p_keV,8528.206599999918,8528.1978,0.008799999917755486
128,86,Qalpha_keV,9208.472200000193,9208.4798,0.007599999806188862
127,87,Sn_keV,5475.44430000009,5475.4457,0.0013999999100633431
127,87,Sp_keV,2551.3590000001714,2551.3493,0.009700000171505962
127,87,S2n_keV,13584.964200000046,13584.965,0.0007999999543244485
127,87,S2p_keV,6908.130200000014,6908.1204,0.00980000001436565
127,87,Qalpha_keV,8588.850199999986,8588.8563,0.006100000013248064
126,88,Sn_keV,8324.122800000012,8324.1349,0.012099999987185583
126,88,Sp_keV,3642.0206999999937,3642.0311,0.010400000006484333
126,88,S2n_keV,15851.132999999914,15851.133,8.549250196665525e-11
126,88,S2p_keV,5825.970999999903,5825.9824,0.011400000096728036
126,88,Qalpha_keV,7272.588800000027,7272.5886,0.0002000000267798896
125,89,Sn_keV,7779.063199999742,7779.0758,0.012600000257407373
125,89,Sp_keV,1201.2397999998648,1201.2566,0.016800000135162918
125,89,S2n_keV,17008.948799999896,17008.9643,0.015500000103202183
125,89,S2p_keV,4628.657599999802,4628.6722,0.014600000197788177
125,89,Qalpha_keV,7351.861800000304,7351.864,0.002199999695221777
124,90,Sn_keV,9496.491200000048,9496.494,0.0027999999529129127
124,90,Sp_keV,2735.061799999792,2735.0689,0.007100000208083657
124,90,S2n_keV,17558.5885999999,17558.5907,0.0021000000997446477
124,90,S2p_keV,3684.248599999817,3684.2478,0.0007999998169907485
124,90,Qalpha_keV,7827.187200000044,7827.1772,0.010000000043874024
123,91,Sn_keV,8265.61670000013,8265.6176,0.0008999998699437128
123,91,Sp_keV,-50.819199999794364,-50.8161,0.00309999979436526
123,91,S2n_keV,18279.26500000013,18279.2643,0.0007000001314736437
123,91,S2p_keV,2417.6370000001043,2417.6473,0.010299999895778456
123,91,Qalpha_keV,8270.892600000137,8270.8999,0.007299999862880213
133,82,Sn_keV,3546.0545000000857,3546.0546,9.99999142550223e-05
133,82,S2n_keV,8596.799899999984,8596.7936,0.006299999982729787
132,83,Sn_keV,5241.268500000006,5241.2663,0.0022000000053594704
132,83,Sp_keV,5476.668500000145,5476.6804,0.011899999854904308
132,83,S2n_keV,9281.68339999998,9281.6935,0.010100000019519939
132,83,S2p_keV,14732.481200000038,14732.4813,9.999996109399945e-05
132,83,Qalpha_keV,5282.3634000001475,5282.3552,0.00820000014755351
131,84,Sn_keV,4143.123800000176,4143.1164,0.007400000175948662
131,84,Sp_keV,6629.975000000093,6629.9619,0.013100000092890696
131,84,S2n_keV,10030.90000000014,10030.888,0.012000000138868927
131,84,S2p_keV,11916.12040000013,11916.115,0.005400000130975968
131,84,Qalpha_keV,7526.317299999762,7526.3255,0.008200000237593486
130,85,Sn_keV,5948.755699999863,5948.75,0.005699999863281846
130,85,Sp_keV,4075.592299999902,4075.5822,0.010099999902195123
130,85,S2n_keV,10819.713699999731,10819.698,0.0156999997307139
130,85,S2p_keV,10602.858399999794,10602.8549,0.003499999793348252
130,85,Qalpha_keV,8177.601400000276,8177.6168,0.01539999972374062
129,86,Sn_keV,4920.633799999952,4920.644,0.010200000047916546
129,86,Sp_keV,5078.801199999871,5078.8095,0.008300000129565888
129,86,S2n_keV,11615.67479999992,11615.6773,0.0025000000787258614
129,86,S2p_keV,9093.413999999873,9093.4134,0.0005999998738843715
129,86,Qalpha_keV,8838.6026000001,8838.5865,0.016100000100777834
128,87,Sn_keV,6794.840299999807,6794.8535,0.013200000193137384
128,87,Sp_keV,2651.15830000001,2651.1696,0.011299999990114884
128,87,S2n_keV,12270.284599999897,12270.2992,0.014600000102291233
128,87,S2p_keV,7680.283699999796,7680.2831,0.0005999997965773218
128,87,Qalpha_keV,9540.4114000001,9540.4127,0.0012999999016756192
127,88,Sn_keV,5632.066899999976,5632.0637,0.0031999999764593667
127,88,Sp_keV,3798.6432999998797,3798.6492,0.005900000120163895
127,88,S2n_keV,13956.189699999988,13956.1987,0.009000000012747478
127,88,S2p_keV,6350.002300000051,6349.9986,0.0037000000511397957
127,88,Qalpha_keV,8862.402100000065,8862.4086,0.006499999935840606
126,89,Sn_keV,8474.04190000007,8474.0396,0.002300000069226371
126,89,Sp_keV,1351.1588999999221,1351.1613,0.0024000000778414687
126,89,S2n_keV,16253.105099999812,16253.1154,0.010300000189090497
126,89,S2p_keV,4993.179599999916,4993.1925,0.0129000000843007
126,89,Qalpha_keV,7745.95120000001,7745.9488,0.002400000010311487
125,90,Sn_keV,7844.816800000146,7844.8162,0.0006000001458232873
125,90,Sp_keV,2800.815400000196,2800.8093,0.006100000196056499
125,90,S2n_keV,17341.308000000194,17341.3102,0.0021999998061801307
125,90,S2p_keV,4002.0552000000607,4002.0659,0.010699999939333793
125,90,Qalpha_keV,7664.659100000048,7664.6478,0.011300000048322545
124,91,Sn_keV,9726.667699999874,9726.6755,0.007800000124916551
124,91,Sp_keV,179.3573000000324,179.3655,0.008199999967587246
124,91,S2n_keV,17992.284400000004,17992.293,0.008599999997386476
124,91,S2p_keV,2914.4190999998245,2914.4343,0.015200000175354944
124,91,Qalpha_keV,8236.150900000008,8236.1363,0.014600000007703784
123,92,Sp_keV,1859.5597000000998,1859.5538,0.005900000099927638
123,92,S2p_keV,1808.7405000003055,1808.7377,0.0028000003055694833
123,92,Qalpha_keV,8587.987499999814,8587.9999,0.012400000186971738
133,83,Sn_keV,3826.6081000000704,3826.6022,0.005900000070596434
133,83,Sp_keV,5757.22210000013,5757.2281,0.005999999870255124
133,83,S2n_keV,9067.876600000076,9067.8685,0.008100000075501157
132,84,Sn_keV,5747.215999999782,5747.2116,0.004399999782435771
132,84,Sp_keV,7135.92249999987,7135.9072,0.015299999869966996
132,84,S2n_keV,9890.339799999958,9890.328,0.011799999958384433
132,84,S2p_keV,12612.591000000015,12612.5876,0.0034000000141531928
132,84,Qalpha_keV,6906.338000000222,6906.3495,0.011499999778607162
131,85,Sn_keV,4558.037900000345,4558.0565,0.018599999654725252
131,85,Sp_keV,4490.506400000071,4490.5224,0.015999999928681063
131,85,S2n_keV,10506.793600000208,10506.8065,0.0128999997923529
131,85,S2p_keV,11120.481400000164,11120.4842,0.002799999836497591
131,85,Qalpha_keV,7949.711999999825,7949.705,0.0069999998249841155
130,86,Sn_keV,6649.0188000001945,6649.0156,0.003200000194738095
130,86,Sp_keV,5779.064300000202,5779.0752,0.01089999979831191
130,86,S2n_keV,11569.652600000147,11569.6596,0.006999999854087946
130,86,S2p_keV,9854.656600000104,9854.6574,0.0007999998961167876
130,86,Qalpha_keV,8197.803199999966,8197.8049,0.0017000000334519427
129,87,Sn_keV,5418.430300000124,5418.4334,0.003099999876212678
129,87,Sp_keV,3148.9548000001814,3148.959,0.0041999998184110154
129,87,S2n_keV,12213.27059999993,12213.2869,0.016300000068440568
129,87,S2p_keV,8227.756000000052,8227.7686,0.01259999994726968
129,87,Qalpha_keV,9174.261600000085,9174.255,0.006600000086109503
128,88,Sn_keV,7311.839300000109,7311.8466,0.007299999891074549
128,88,Sp_keV,4315.642300000181,4315.6423,1.8098944565281272e-10
128,88,S2n_keV,12943.906200000085,12943.9103,0.004099999914615182
128,88,S2p_keV,6966.8006000001915,6966.8119,0.011299999808215944
128,88,Qalpha_keV,9525.785200000042,9525.7696,0.01560000004246831
127,89,Sn_keV,5952.144899999956,5952.1319,0.012999999955354724
127,89,Sp_keV,1671.2368999999017,1671.2295,0.00739999990173601
127,89,S2n_keV,14426.186800000025,14426.1715,0.015300000024581095
127,89,S2p_keV,5469.880199999781,5469.8787,0.001499999781117367
127,89,Qalpha_keV,9240.818000000203,9240.8187,0.0006999997967795935
126,90,Sn_keV,8694.208199999994,8694.2146,0.006400000005669426
126,90,Sp_keV,3020.9817000001203,3020.9843,0.0025999998797487933
126,90,S2n_keV,16539.02500000014,16539.0308,0.0057999998607556336
126,90,S2p_keV,4372.1406000000425,4372.1456,0.004999999957362888
126,90,Qalpha_keV,8072.388800000073,8072.3838,0.00500000007377821
125,91,Sn_keV,8052.070100000128,8052.0568,0.013300000127856038
125,91,Sp_keV,386.61060000001453,386.6061,0.004500000014502348
125,91,S2n_keV,17778.737800000003,17778.7323,0.005500000002939487
125,91,S2p_keV,3187.4260000002105,3187.4153,0.010700000210363214
125,91,Qalpha_keV,8099.287599999923,8099.2828,0.004799999923307041
124,92,Sn_keV,9894.203699999955,9894.2007,0.0029999999551364454
124,92,Sp_keV,2027.09570000018,2027.079,0.016700000179980634
124,92,S2p_keV,2206.4530000002123,2206.4445,0.008500000212279701
124,92,Qalpha_keV,8530.620799999917,8530.6272,0.0064000000838859705
134,83,Sn_keV,5215.341100000078,5215.3432,0.002099999922393181
134,83,S2n_keV,9041.949200000148,9041.9454,0.0038000001477485057
134,83,Qalpha_keV,4521.2319999998435,4521.2357,0.003700000156641181
133,84,Sn_keV,3970.195800000103,3970.2015,0.00569999989693315
133,84,Sp_keV,7279.510199999902,7279.5065,0.0036999999019826646
133,84,S2n_keV,9717.411799999885,9717.4131,0.0013000001144973794
133,84,S2p_keV,13036.732300000032,13036.7346,0.0022999999673629645
133,84,Qalpha_keV,6662.130200000014,6662.1342,0.003999999986262992
132,85,Sn_keV,5933.4139999996405,5933.398,0.015999999640371243
132,85,Sp_keV,4676.70439999993,4676.7087,0.0043000000705433195
132,85,S2n_keV,10491.451899999985,10491.4545,0.002600000014354009
132,85,S2p_keV,11812.6268999998,11812.6159,0.010999999798514182
132,85,Qalpha_keV,7201.352100000251,7201.3529,0.0007999997487786459
131,86,Sn_keV,4666.058100000024,4666.0643,0.0061999999761610525
131,86,Sp_keV,5887.084499999881,5887.083,0.0014999998811617843
131,86,S2n_keV,11315.076900000218,11315.08,0.003099999781625229
131,86,S2p_keV,10377.590899999952,10377.6054,0.014500000048428774
131,86,Qalpha_keV,7887.1714999999385,7887.1691,0.0023999999384614057
130,87,Sn_keV,6727.694199999794,6727.6772,0.016999999794279574
130,87,Sp_keV,3227.6301999997813,3227.6206,0.009599999781130464
130,87,S2n_keV,12146.124499999918,12146.1107,0.01379999991877412
130,87,S2p_keV,9006.694499999983,9006.6958,0.0013000000162719516
130,87,Qalpha_keV,8469.254200000316,8469.2686,0.014399999683519127
129,88,Sn_keV,5473.254599999869,5473.2485,0.006099999869547901
129,88,Sp_keV,4370.466599999927,4370.4574,0.009199999926750024
129,88,S2n_keV,12785.093899999978,12785.0951,0.001200000022436143
129,88,S2p_keV,7519.421400000108,7519.4164,0.005000000108339009
129,88,Qalpha_keV,9160.566200000001,9160.5687,0.0024999999986903276
128,89,Sn_keV,7518.731200000038,7518.7333,0.002099999961501453
128,89,Sp_keV,1878.1287999998312,1878.1162,0.012599999831309106
128,89,S2n_keV,13470.876099999994,13470.8652,0.010899999993853271
128,89,S2p_keV,6193.771100000013,6193.7585,0.012600000012753299
128,89,Qalpha_keV,9831.60670000012,9831.6047,0.0020000001204607543
127,90,Sn_keV,6164.0793000000995,6164.0749,0.0044000000998494215
127,90,Sp_keV,3232.916100000264,3232.9273,0.011199999735708843
127,90,S2n_keV,14858.287500000093,14858.2895,0.001999999907638994
127,90,S2p_keV,4904.153000000166,4904.1568,0.0037999998339728336
127,90,Qalpha_keV,9435.319699999876,9435.3069,0.012799999876733636
126,91,Sn_keV,8840.375,8840.3684,0.006600000000617001
126,91,Sp_keV,532.7774000000209,532.7599,0.01750000002084562
126,91,S2n_keV,16892.445100000128,16892.4252,0.01990000012665405
126,91,S2p_keV,3553.759100000141,3553.7442,0.014900000141096825
126,91,Qalpha_keV,8488.798200000077,8488.8028,0.004599999921993003
135,83,Sn_keV,3585.249300000025,3585.2425,0.006800000025123154
135,83,S2n_keV,8800.590400000103,8800.5857,0.0047000001031847205
134,84,Sn_keV,5598.116200000048,5598.1188,0.0025999999525083695
134,84,Sp_keV,7662.285299999872,7662.2821,0.003199999871867476
134,84,S2n_keV,9568.31200000015,9568.3203,0.008299999848532025
134,84,Qalpha_keV,6114.759399999864,6114.7544,0.004999999864594429
133,85,Sn_keV,4365.682600000175,4365.698,0.015399999825604027
133,85,Sp_keV,5072.191200000001,5072.2052,0.013999999999214197
133,85,S2n_keV,10299.096599999815,10299.096,0.0005999998156767106
133,85,S2p_keV,12351.701399999904,12351.7117,0.010300000096322037
133,85,Qalpha_keV,6876.084400000051,6876.0822,0.0022000000508342055
132,86,Sn_keV,6512.485699999845,6512.4708,0.014899999844601552
132,86,Sp_keV,6466.156200000085,6466.1558,0.00040000008448259905
132,86,S2n_keV,11178.543799999868,11178.5351,0.008699999869349995
132,86,S2p_keV,11142.860600000015,11142.8645,0.0038999999851512257
132,86,Qalpha_keV,7262.462000000058,7262.4699,0.007899999942310387
131,87,Sn_keV,5326.542400000151,5326.5408,0.0016000001514839823
131,87,Sp_keV,3888.1144999999087,3888.0971,0.0173999999087755
131,87,S2n_keV,12054.236599999946,12054.2181,0.018499999945561285
131,87,S2p_keV,9775.19899999979,9775.1801,0.018899999789937283
131,87,Qalpha_keV,8013.669800000032,8013.6758,0.005999999967571057
130,88,Sn_keV,7315.306399999885,7315.2974,0.008999999884508725
130,88,Sp_keV,4958.0788000000175,4958.0776,0.0012000000178886694
130,88,S2n_keV,12788.560999999754,12788.546,0.014999999753854354
130,88,S2p_keV,8185.708999999799,8185.6982,0.010799999799019133
130,88,Qalpha_keV,8540.300800000085,8540.3045,0.003699999915625085
129,89,Sn_keV,5922.788400000194,5922.7941,0.00569999980598368
129,89,Sp_keV,2327.662600000156,2327.6618,0.0008000001562322723
129,89,S2n_keV,13441.519600000232,13441.5274,0.007799999768394628
129,89,S2p_keV,6698.129200000083,6698.1192,0.010000000082982297
129,89,Qalpha_keV,9384.262600000016,9384.2563,0.006300000017290586
128,90,Sn_keV,7910.360299999826,7910.3513,0.00899999982539157
128,90,Sp_keV,3624.5452000000514,3624.5453,9.999994881582097e-05
128,90,S2n_keV,14074.439599999925,14074.4262,0.01339999992524099
128,90,S2p_keV,5502.673999999883,5502.6614,0.012599999882695556
128,90,Qalpha_keV,9849.082200000063,9849.0906,0.008399999936955282
127,91,Sn_keV,6476.478399999905,6476.4981,0.01970000009441719
127,91,Sp_keV,845.1764999998268,845.1831,0.006600000173193621
127,91,S2n_keV,15316.853399999905,15316.8666,0.013200000094002462
127,91,S2p_keV,4078.092600000091,4078.1104,0.017799999909129838
