vintage,kind,N,Z,A,element,Sn_keV,Sn_unc_keV,Sn_estimated,Sp_keV,Sp_unc_keV,Sp_estimated,Q4beta_keV,Q4beta_unc_keV,Q4beta_estimated,Qda_keV,Qda_unc_keV,Qda_estimated,Qpa_keV,Qpa_unc_keV,Qpa_estimated,Qna_keV,Qna_unc_keV,Qna_estimated,raw_line
2012,rct2,144,99,243,Es,8124.0,329.0,True,1928.0,207.0,True,,,False,16132.0,265.0,True,11621.0,208.0,True,14729.0,256.0,True, 243 Es  99    8124#    329#     1928#    207#        *             16132#    265#    11621#    208#    14729#    256#  
2012,rct2,143,100,243,Fm,7107.0,455.0,True,2726.0,334.0,True,,,False,16211.0,312.0,True,10029.0,455.0,True,17019.0,216.0,True, 243 Fm 100    7107#    455#     2726#    334#        *             16211#    312#    10029#    455#    17019#    216#  
2012,rct2,151,93,244,Np,4746.0,300.0,True,6488.0,499.0,True,2486.0,298.0,True,15292.0,359.0,True,11869.0,422.0,True,9158.0,499.0,True,0244 Np  93    4746#    300#     6488#    499#     2486#    298#    15292#    359#    11869#    422#     9158#    499#  
2012,rct2,150,94,244,Pu,6020.48,4.25,False,7359.0,32.0,True,-1672.54,5.5,False,13099.05,200.06,False,10408.89,70.88,False,9256.0,298.0,True, 244 Pu  94    6020.48    4.25   7359#     32#    -1672.54    5.50  13099.05  200.06  10408.89   70.88   9256#    298#  
2012,rct2,149,95,244,Am,5366.49,1.73,False,5163.81,2.87,False,-6146.0,181.0,True,15873.37,1.21,False,11788.21,1.0,False,11265.56,70.72,False, 244 Am  95    5366.49    1.73   5163.81    2.87  -6146#    181#    15873.37    1.21  11788.21    1.00  11265.56   70.72
2012,rct2,148,96,244,Cm,6801.26,1.03,False,6011.44,1.41,False,-10512.0,201.0,True,13694.77,0.17,False,10381.7,0.14,False,11143.26,0.06,False, 244 Cm  96    6801.26    1.03   6011.44    1.41 -10512#    201#    13694.77    0.17  10381.70    0.14  11143.26    0.06
2012,rct2,147,97,244,Bk,6047.0,15.01,False,3757.07,14.39,False,,,False,16621.08,14.36,False,11876.16,14.4,False,13425.89,14.36,False, 244 Bk  97    6047.00   15.01   3757.07   14.39      *             16621.08   14.36  11876.16   14.40  13425.89   14.36
2012,rct2,146,98,244,Cf,7583.0,114.0,True,4501.0,5.03,False,,,False,14455.0,200.0,True,10310.0,200.0,True,13422.17,2.77,False, 244 Cf  98    7583#    114#     4501.00    5.03      *             14455#    200#    10310#    200#    13422.17    2.77
2012,rct2,145,99,244,Es,6793.0,275.0,True,2254.0,214.0,True,,,False,17351.0,182.0,True,11564.0,246.0,True,15640.0,270.0,True, 244 Es  99    6793#    275#     2254#    214#        *             17351#    182#    11564#    246#    15640#    270#  
2012,rct2,144,100,244,Fm,8469.0,294.0,True,3071.0,288.0,True,,,False,14875.0,325.0,True,9967.0,302.0,True,15285.0,261.0,True, 244 Fm 100    8469#    294#     3071#    288#        *             14875#    325#     9967#    302#    15285#    261#  
2012,rct2,152,93,245,Np,5323.0,499.0,True,,,False,4134.0,401.0,True,14260.0,566.0,True,12193.0,448.0,True,,,False,0245 Np  93    5323#    499#        *              4134#    401#    14260#    566#    12193#    448#        *           
2012,rct2,151,94,245,Pu,4698.57,13.42,False,7311.0,298.0,True,-207.37,14.45,False,14014.0,34.0,True,10625.05,200.51,False,10205.0,201.0,True, 245 Pu  94    4698.57   13.42   7311#    298#     -207.37   14.45  14014#     34#    10625.05  200.51  10205#    201#  
2012,rct2,150,95,245,Am,6050.18,2.81,False,5193.51,5.56,False,-4465.0,200.0,True,14857.11,3.76,False,12047.76,2.71,False,10130.11,200.02,False, 245 Am  95    6050.18    2.81   5193.51    5.56  -4465#    200#    14857.11    3.76  12047.76    2.71  10130.11  200.02
2012,rct2,149,96,245,Cm,5520.26,1.0,False,6165.21,1.42,False,-9182.0,195.0,True,14539.39,1.73,False,10399.08,1.01,False,11932.72,1.21,False, 245 Cm  96    5520.26    1.00   6165.21    1.42  -9182#    195#    14539.39    1.73  10399.08    1.01  11932.72    1.21
2012,rct2,148,97,245,Bk,6971.37,14.42,False,3927.17,1.41,False,-13457.0,305.0,True,15342.66,1.74,False,11874.28,1.46,False,11992.16,1.41,False, 245 Bk  97    6971.37   14.42   3927.17    1.41 -13457#    305#    15342.66    1.74  11874.28    1.46  11992.16    1.41
2012,rct2,147,98,245,Cf,6163.73,3.31,False,4617.73,14.52,False,,,False,15406.36,4.91,False,10516.0,200.0,True,14227.92,2.2,False, 245 Cf  98    6163.73    3.31   4617.73   14.52      *             15406.36    4.91  10516#    200#    14227.92    2.20
2012,rct2,146,99,245,Es,7730.0,270.0,True,2401.0,200.0,True,,,False,16087.0,230.0,True,11845.0,200.0,True,14279.0,283.0,True, 245 Es  99    7730#    270#     2401#    200#        *             16087#    230#    11845#    200#    14279#    283#  
2012,rct2,145,100,245,Fm,6850.0,280.0,True,3128.0,266.0,True,,,False,16150.0,284.0,True,10250.0,322.0,True,16447.0,195.0,True, 245 Fm 100    6850#    280#     3128#    266#        *             16150#    284#    10250#    322#    16447#    195#  
2012,rct2,144,101,245,Md,,,False,982.0,366.0,True,,,False,16619.0,374.0,True,11737.0,504.0,True,16118.0,398.0,True, 245 Md 101       *               982#    366#        *             16619#    374#    11737#    504#    16118#    398#  
2012,rct2,152,94,246,Pu,5854.92,20.17,False,7843.0,401.0,True,1304.02,15.21,False,12905.0,298.0,True,10383.0,35.0,True,8642.0,401.0,True,0246 Pu  94    5854.92   20.17   7843#    401#     1304.02   15.21  12905#    298#    10383#     35#     8642#    401#  
2012,rct2,151,95,246,Am,4978.0,18.0,True,5473.0,23.0,True,-2907.0,224.0,True,15899.0,18.0,True,12103.0,18.0,True,10765.0,36.0,True, 246 Am  95    4978#     18#     5473#     23#    -2907#    224#    15899#     18#    12103#     18#    10765#     36#  
2012,rct2,150,96,246,Cm,6457.61,1.5,False,6572.65,2.85,False,-7569.91,15.45,False,13448.27,1.5,False,10306.35,1.79,False,10509.03,2.75,False, 246 Cm  96    6457.61    1.50   6572.65    2.85  -7569.91   15.45  13448.27    1.50  10306.35    1.79  10509.03    2.75
2012,rct2,149,97,246,Bk,5918.35,60.03,False,4325.26,60.02,False,-12146.0,266.0,True,16225.57,60.01,False,11648.87,60.02,False,12438.69,60.03,False, 246 Bk  97    5918.35   60.03   4325.26   60.02 -12146#    266#    16225.57   60.01  11648.87   60.02  12438.69   60.03
2012,rct2,148,98,246,Cf,7366.31,2.42,False,5012.67,1.77,False,,,False,14087.05,14.4,False,10264.62,4.51,False,12554.55,1.45,False, 246 Cf  98    7366.31    2.42   5012.67    1.77      *             14087.05   14.40  10264.62    4.51  12554.55    1.45
2012,rct2,147,99,246,Es,6537.0,300.0,True,2774.0,224.0,True,,,False,17134.0,224.0,True,11775.0,251.0,True,14857.0,224.0,True, 246 Es  99    6537#    300#     2774#    224#        *             17134#    224#    11775#    251#    14857#    224#  
2012,rct2,146,100,246,Fm,8070.0,195.0,True,3468.0,201.0,True,,,False,14873.0,182.0,True,10304.0,208.0,True,14844.0,115.0,True, 246 Fm 100    8070#    195#     3468#    201#        *             14873#    182#    10304#    208#    14844#    115#  
2012,rct2,145,101,246,Md,7229.0,401.0,True,1361.0,324.0,True,,,False,17860.0,328.0,True,11615.0,337.0,True,17013.0,332.0,True, 246 Md 101    7229#    401#     1361#    324#        *             17860#    328#    11615#    337#    17013#    332#  
2012,rct2,153,94,247,Pu,4360.0,196.0,True,,,False,3004.0,196.0,True,13869.0,446.0,True,10770.0,357.0,True,,,False,0247 Pu  94    4360#    196#        *              3004#    196#    13869#    446#    10770#    357#        *           
2012,rct2,152,95,247,Am,5912.0,102.0,True,5530.0,101.0,True,-1424.0,102.0,True,14686.0,101.0,True,12212.0,100.0,True,9599.0,314.0,True, 247 Am  95    5912#    102#     5530#    101#    -1424#    102#    14686#    101#    12212#    100#     9599#    314#  
2012,rct2,151,96,247,Cm,5155.47,4.03,False,6750.0,18.0,True,-6139.0,115.0,True,14342.98,4.8,False,10517.37,4.15,False,11374.04,4.82,False, 247 Cm  96    5155.47    4.03   6750#     18#    -6139#    115#    14342.98    4.80  10517.37    4.15  11374.04    4.82
2012,rct2,150,97,247,Bk,6549.09,60.23,False,4416.75,5.31,False,-10447.0,207.0,True,15196.74,5.29,False,11901.04,5.19,False,11256.09,5.29,False, 247 Bk  97    6549.09   60.23   4416.75    5.31 -10447#    207#    15196.74    5.29  11901.04    5.19  11256.09    5.29
2012,rct2,149,98,247,Cf,6059.35,15.47,False,5153.67,61.96,False,,,False,14999.07,15.5,False,10252.27,21.08,False,13296.46,15.44,False, 247 Cf  98    6059.35   15.47   5153.67   61.96      *             14999.07   15.50  10252.27   21.08  13296.46   15.44
2012,rct2,148,99,247,Es,7395.0,224.0,True,2802.44,19.55,False,,,False,15902.34,19.64,False,11963.17,19.65,False,13509.18,24.23,False, 247 Es  99    7395#    224#     2802.44   19.55      *             15902.34   19.64  11963.17   19.65  13509.18   24.23
2012,rct2,147,100,247,Fm,6586.0,116.0,True,3517.0,251.0,True,,,False,16017.0,230.0,True,10511.0,215.0,True,15841.0,115.0,True, 247 Fm 100    6586#    116#     3517#    251#        *             16017#    230#    10511#    215#    15841#    115#  
2012,rct2,146,101,247,Md,8249.0,332.0,True,1540.0,208.0,True,,,False,16461.0,284.0,True,11836.0,289.0,True,15557.0,275.0,True, 247 Md 101    8249#    332#     1540#    208#        *             16461#    284#    11836#    289#    15557#    275#  
2012,rct2,153,95,248,Am,4662.0,224.0,True,5833.0,280.0,True,263.0,207.0,True,15878.0,201.0,True,12248.0,200.0,True,10260.0,448.0,True,0248 Am  95    4662#    224#     5833#    280#      263#    207#    15878#    201#    12248#    200#    10260#    448#  
2012,rct2,152,96,248,Cm,6212.31,4.82,False,7050.0,100.0,True,-4505.26,9.81,False,13109.0,18.0,True,10355.24,5.56,False,9860.3,13.42,False, 248 Cm  96    6212.31    4.82   7050#    100#    -4505.26    9.81  13109#     18#    10355.24    5.56   9860.30   13.42
2012,rct2,151,97,248,Bk,5481.0,71.0,True,4743.0,71.0,True,-9068.0,248.0,True,16173.0,71.0,True,11940.0,71.0,True,11825.0,71.0,True, 248 Bk  97    5481#     71#     4743#     71#    -9068#    248#    16173#     71#    11940#     71#    11825#     71#  
2012,rct2,150,98,248,Cf,6935.26,16.23,False,5539.84,7.21,False,-13381.0,224.0,True,13982.16,60.22,False,10288.37,5.2,False,11881.46,5.1,False, 248 Cf  98    6935.26   16.23   5539.84    7.21 -13381#    224#    13982.16   60.22  10288.37    5.20  11881.46    5.10
2012,rct2,149,99,248,Es,6349.0,56.0,True,3092.0,55.0,True,,,False,16920.0,52.0,True,11778.0,52.0,True,14132.0,52.0,True, 248 Es  99    6349#     56#     3092#     55#        *             16920#     52#    11778#     52#    14132#     52#  
2012,rct2,148,100,248,Fm,7846.0,115.0,True,3968.71,21.24,False,,,False,14707.0,224.0,True,10395.0,200.0,True,14158.19,8.77,False, 248 Fm 100    7846#    115#     3968.71   21.24      *             14707#    224#    10395#    200#    14158.19    8.77
2012,rct2,147,101,248,Md,6860.0,315.0,True,1814.0,264.0,True,,,False,17671.0,238.0,True,11826.0,307.0,True,16428.0,310.0,True, 248 Md 101    6860#    315#     1814#    264#        *             17671#    238#    11826#    307#    16428#    310#  
2012,rct2,146,102,248,No,,,False,2606.0,305.0,True,,,False,15217.0,343.0,True,10212.0,379.0,True,16080.0,297.0,True, 248 No 102       *              2606#    305#        *             15217#    343#    10212#    379#    16080#    297#  
2012,rct2,154,95,249,Am,5531.0,359.0,True,,,False,1927.0,300.0,True,14707.0,357.0,True,12572.0,298.0,True,,,False,0249 Am  95    5531#    359#        *              1927#    300#    14707#    357#    12572#    298#        *           
2012,rct2,153,96,249,Cm,4713.37,0.25,False,7101.0,200.0,True,-2769.13,7.88,False,14308.0,100.0,True,10620.0,18.0,True,11001.85,15.07,False, 249 Cm  96    4713.37    0.25   7101#    200#    -2769.13    7.88  14308#    100#    10620#     18#    11001.85   15.07
2012,rct2,152,97,249,Bk,6302.0,71.0,True,4831.86,5.23,False,-7383.0,201.0,True,15026.93,4.41,False,12096.02,2.14,False,10502.0,18.0,True, 249 Bk  97    6302#     71#     4831.86    5.23  -7383#    201#    15026.93    4.41  12096.02    2.14  10502#     18#  
2012,rct2,151,98,249,Cf,5585.31,5.15,False,5644.0,71.0,True,-12056.0,279.0,True,14945.94,5.34,False,10621.41,60.02,False,12753.76,1.66,False, 249 Cf  98    5585.31    5.15   5644#     71#   -12056#    279#    14945.94    5.34  10621.41   60.02  12753.76    1.66
2012,rct2,150,99,249,Es,7196.0,60.0,True,3352.0,31.0,True,,,False,15783.0,34.0,True,11949.0,30.0,True,12854.0,67.0,True, 249 Es  99    7196#     60#     3352#     31#        *             15783#     34#    11949#     30#    12854#     67#  
2012,rct2,149,100,249,Fm,6449.51,10.47,False,4069.0,53.0,True,,,False,15652.88,20.44,False,10482.0,224.0,True,15075.0,6.26,False, 249 Fm 100    6449.51   10.47   4069#     53#        *             15652.88   20.44  10482#    224#    15075.00    6.26
2012,rct2,148,101,249,Md,7987.0,311.0,True,1954.0,201.0,True,,,False,16271.0,231.0,True,11909.0,201.0,True,14978.0,301.0,True, 249 Md 101    7987#    311#     1954#    201#        *             16271#    231#    11909#    201#    14978#    301#  
2012,rct2,147,102,249,No,6910.0,358.0,True,2656.0,366.0,True,,,False,16556.0,348.0,True,10531.0,381.0,True,17240.0,280.0,True, 249 No 102    6910#    358#     2656#    366#        *             16556#    348#    10531#    381#    17240#    280#  
2012,rct2,154,96,250,Cm,5832.43,10.0,False,7402.0,298.0,True,-1083.07,13.65,False,13138.0,200.0,True,10700.0,101.0,True,9529.0,196.0,True,0250 Cm  96    5832.43   10.00   7402#    298#    -1083.07   13.65  13138#    200#    10700#    101#     9529#    196#  
2012,rct2,153,97,250,Bk,4970.35,4.01,False,5088.85,5.99,False,-5680.0,301.0,True,16268.88,5.98,False,12281.14,5.26,False,11443.0,100.0,True, 250 Bk  97    4970.35    4.01   5088.85    5.99  -5680#    301#    16268.88    5.98  12281.14    5.26  11443#    100#  
2012,rct2,152,98,250,Cf,6625.32,1.67,False,5967.58,2.14,False,-10391.0,201.0,True,13802.0,71.0,True,10545.18,5.31,False,11283.91,4.03,False, 250 Cf  98    6625.32    1.67   5967.58    2.14 -10391#    201#    13802#     71#    10545.18    5.31  11283.91    4.03
2012,rct2,151,99,250,Es,6021.0,104.0,True,3788.0,100.0,True,,,False,16698.0,100.0,True,11987.0,101.0,True,13383.0,100.0,True, 250 Es  99    6021#    104#     3788#    100#        *             16698#    100#    11987#    101#    13383#    100#  
2012,rct2,150,100,250,Fm,7518.49,10.01,False,4392.0,31.0,True,,,False,14483.0,53.0,True,10358.95,21.03,False,13615.86,17.3,False, 250 Fm 100    7518.49   10.01   4392#     31#        *             14483#     53#    10358.95   21.03  13615.86   17.30
2012,rct2,149,101,250,Md,6673.0,362.0,True,2178.0,301.0,True,,,False,17444.0,301.0,True,11822.0,322.0,True,15700.0,302.0,True, 250 Md 101    6673#    362#     2178#    301#        *             17444#    301#    11822#    322#    15700#    302#  
2012,rct2,148,102,250,No,8290.0,344.0,True,2959.0,284.0,True,,,False,15125.0,311.0,True,10490.0,288.0,True,15536.0,231.0,True, 250 No 102    8290#    344#     2959#    284#        *             15125#    311#    10490#    288#    15536#    231#  
2012,rct2,155,96,251,Cm,4412.29,24.98,False,,,False,695.41,27.4,False,14256.0,299.0,True,10950.0,201.0,True,,,False,0251 Cm  96    4412.29   24.98      *               695.41   27.40  14256#    299#    10950#    201#        *           
2012,rct2,154,97,251,Bk,5793.53,11.34,False,5049.94,14.97,False,-3737.5,21.86,False,15188.72,11.14,False,12699.92,11.14,False,10312.0,200.0,True, 251 Bk  97    5793.53   11.34   5049.94   14.97  -3737.50   21.86  15188.72   11.14  12699.92   11.14  10312#    200#  
2012,rct2,153,98,251,Cf,5106.95,4.13,False,6104.18,5.34,False,-8714.0,115.0,True,14996.56,4.5,False,10920.0,71.0,True,12389.27,4.9,False, 251 Cf  98    5106.95    4.13   6104.18    5.34  -8714#    115#    14996.56    4.50  10920#     71#    12389.27    4.90
2012,rct2,152,99,251,Es,6785.0,100.0,True,3947.38,6.1,False,-13215.0,298.0,True,15498.39,6.12,False,12137.64,7.81,False,12079.0,71.0,True, 251 Es  99    6785#    100#     3947.38    6.10 -13215#    298#    15498.39    6.12  12137.64    7.81  12079#     71#  
2012,rct2,151,100,251,Fm,6190.76,17.19,False,4562.0,101.0,True,,,False,15488.0,34.0,True,10517.0,54.0,True,14360.36,16.1,False, 251 Fm 100    6190.76   17.19   4562#    101#        *             15488#     34#    10517#     54#    14360.36   16.10
2012,rct2,150,101,251,Md,7736.0,302.0,True,2395.51,20.55,False,,,False,16157.09,19.94,False,11932.15,20.76,False,14312.0,56.0,True, 251 Md 101    7736#    302#     2395.51   20.55      *             16157.09   19.94  11932.15   20.76  14312#     56#  
2012,rct2,149,102,251,No,6784.0,231.0,True,3070.0,322.0,True,,,False,16328.0,231.0,True,10566.0,264.0,True,16598.0,115.0,True, 251 No 102    6784#    231#     3070#    322#        *             16328#    231#    10566#    264#    16598#    115#  
2012,rct2,148,103,251,Lr,,,False,1124.0,359.0,True,,,False,16657.0,408.0,True,11971.0,373.0,True,16226.0,381.0,True, 251 Lr 103       *              1124#    359#        *             16657#    408#    11971#    373#    16226#    381#  
2012,rct2,156,96,252,Cm,5665.0,299.0,True,,,False,2238.0,298.0,True,,,False,10816.0,422.0,True,,,False,0252 Cm  96    5665#    299#        *              2238#    298#        *             10816#    422#        *           
2012,rct2,155,97,252,Bk,4765.0,200.0,True,5403.0,201.0,True,-1975.0,239.0,True,16256.0,200.0,True,12648.0,200.0,True,11078.0,359.0,True, 252 Bk  97    4765#    200#     5403#    201#    -1975#    239#    16256#    200#    12648#    200#    11078#    359#  
2012,rct2,154,98,252,Cf,6172.4,4.9,False,6483.05,11.14,False,-6836.9,10.51,False,13794.52,5.98,False,11048.73,5.23,False,10930.24,0.25,False, 252 Cf  98    6172.40    4.90   6483.05   11.14  -6836.90   10.51  13794.52    5.98  11048.73    5.23  10930.24    0.25
2012,rct2,153,99,252,Es,5289.62,50.59,False,4130.05,50.24,False,-11443.0,243.0,True,16834.09,50.24,False,12433.34,50.25,False,13091.08,50.27,False, 252 Es  99    5289.62   50.59   4130.05   50.24 -11443#    243#    16834.09   50.24  12433.34   50.25  13091.08   50.27
2012,rct2,152,100,252,Fm,7207.66,16.23,False,4984.94,8.06,False,,,False,14301.0,100.0,True,10505.0,31.0,True,12738.01,5.52,False, 252 Fm 100    7207.66   16.23   4984.94    8.06      *             14301#    100#    10505#     31#    12738.01    5.52
2012,rct2,151,101,252,Md,6528.0,132.0,True,2732.0,131.0,True,,,False,17148.0,131.0,True,11854.0,131.0,True,14980.0,134.0,True, 252 Md 101    6528#    132#     2732#    131#        *             17148#    131#    11854#    131#    14980#    134#  
2012,rct2,150,102,252,No,8050.0,115.0,True,3383.65,21.09,False,,,False,14951.0,301.0,True,10503.0,201.0,True,14998.0,11.14,False, 252 No 102    8050#    115#     3383.65   21.09      *             14951#    301#    10503#    201#    14998.00   11.14
2012,rct2,149,103,252,Lr,7061.0,381.0,True,1401.0,264.0,True,,,False,17885.0,311.0,True,11820.0,367.0,True,17151.0,311.0,True, 252 Lr 103    7061#    381#     1401#    264#        *             17885#    311#    11820#    367#    17151#    311#  
2012,rct2,156,97,253,Bk,5678.0,411.0,True,5416.0,467.0,True,-246.0,360.0,True,14990.0,360.0,True,12802.0,359.0,True,,,False,0253 Bk  97    5678#    411#     5416#    467#     -246#    360#    14990#    360#    12802#    359#        *           
2012,rct2,155,98,253,Cf,4804.29,3.54,False,6522.0,200.0,True,-5057.64,9.17,False,14783.75,11.69,False,11214.8,6.95,False,11958.38,10.61,False, 253 Cf  98    4804.29    3.54   6522#    200#    -5057.64    9.17  14783.75   11.69  11214.80    6.95  11958.38   10.61
2012,rct2,154,99,253,Es,6351.92,50.27,False,4309.57,5.23,False,-9562.0,202.0,True,15589.12,4.5,False,12706.74,2.14,False,11709.51,4.01,False, 253 Es  99    6351.92   50.27   4309.57    5.23  -9562#    202#    15589.12    4.50  12706.74    2.14  11709.51    4.01
2012,rct2,153,100,253,Fm,5539.97,6.14,False,5235.3,50.33,False,-14208.0,410.0,True,15546.18,6.68,False,10986.0,100.0,True,13823.36,3.16,False, 253 Fm 100    5539.97    6.14   5235.30   50.33 -14208#    410#    15546.18    6.68  10986#    100#    13823.36    3.16
2012,rct2,152,101,253,Md,7407.0,134.0,True,2932.0,32.0,True,,,False,15931.0,35.0,True,11965.0,32.0,True,13594.0,105.0,True, 253 Md 101    7407#    134#     2932#     32#        *             15931#     35#    11965#     32#    13594#    105#  
2012,rct2,151,102,253,No,6583.54,11.54,False,3440.0,131.0,True,,,False,16103.9,20.17,False,10592.0,301.0,True,15932.95,10.47,False, 253 No 102    6583.54   11.54   3440#    131#        *             16103.90   20.17  10592#    301#    15932.95   10.47
2012,rct2,150,103,253,Lr,8233.0,312.0,True,1584.0,202.0,True,,,False,16437.0,232.0,True,11877.0,285.0,True,15591.0,362.0,True, 253 Lr 103    8233#    312#     1584#    202#        *             16437#    232#    11877#    285#    15591#    362#  
2012,rct2,149,104,253,Rf,,,False,2470.0,474.0,True,,,False,16540.0,507.0,True,,,False,17640.0,456.0,True, 253 Rf 104       *              2470#    474#        *             16540#    507#        *             17640#    456#  
2012,rct2,157,97,254,Bk,4607.0,467.0,True,,,False,939.0,314.0,True,16048.0,422.0,True,12608.0,299.0,True,,,False,0254 Bk  97    4607#    467#        *               939#    314#    16048#    422#    12608#    299#        *           
2012,rct2,156,98,254,Cf,6031.57,11.76,False,6876.0,359.0,True,-3382.63,15.81,False,13518.0,200.0,True,10976.76,15.81,False,10339.1,25.49,False, 254 Cf  98    6031.57   11.76   6876#    359#    -3382.63   15.81  13518#    200#    10976.76   15.81  10339.10   25.49
2012,rct2,155,99,254,Es,5093.81,4.28,False,4599.1,7.11,False,-7881.0,301.0,True,16667.71,6.17,False,12719.88,5.55,False,12409.23,11.44,False, 254 Es  99    5093.81    4.28   4599.10    7.11  -7881#    301#    16667.71    6.17  12719.88    5.55  12409.23   11.44
2012,rct2,154,100,254,Fm,6515.88,3.67,False,5399.27,2.84,False,-12294.0,283.0,True,14319.91,50.28,False,11254.86,6.38,False,12414.43,4.53,False, 254 Fm 100    6515.88    3.67   5399.27    2.84 -12294#    283#    14319.91   50.28  11254.86    6.38  12414.43    4.53
2012,rct2,153,101,254,Md,5791.0,105.0,True,3184.0,100.0,True,,,False,17348.0,100.0,True,12364.0,101.0,True,14587.0,100.0,True, 254 Md 101    5791#    105#     3184#    100#        *             17348#    100#    12364#    101#    14587#    100#  
2012,rct2,152,102,254,No,7706.58,12.12,False,3739.0,33.0,True,,,False,14925.0,131.0,True,10621.88,21.41,False,14417.14,18.21,False, 254 No 102    7706.58   12.12   3739#     33#        *             14925#    131#    10621.88   21.41  14417.14   18.21
2012,rct2,151,103,254,Lr,6775.0,363.0,True,1776.0,301.0,True,,,False,17712.0,301.0,True,11887.0,322.0,True,16553.0,302.0,True, 254 Lr 103    6775#    363#     1776#    301#        *             17712#    301#    11887#    322#    16553#    302#  
2012,rct2,150,104,254,Rf,8430.0,498.0,True,2667.0,348.0,True,,,False,15171.0,370.0,True,10334.0,411.0,True,15994.0,306.0,True, 254 Rf 104    8430#    498#     2667#    348#        *             15171#    370#    10334#    411#    15994#    306#  
2012,rct2,157,98,255,Cf,4603.0,201.0,True,6872.0,359.0,True,-1997.0,201.0,True,14593.0,411.0,True,11139.0,283.0,True,11401.0,359.0,True,0255 Cf  98    4603#    201#     6872#    359#    -1997#    201#    14593#    411#    11139#    283#    11401#    359#  
2012,rct2,156,99,255,Es,5972.89,11.51,False,4540.42,15.86,False,-5856.72,20.85,False,15499.11,11.77,False,12919.39,11.22,False,11202.0,200.0,True, 255 Es  99    5972.89   11.51   4540.42   15.86  -5856.72   20.85  15499.11   11.77  12919.39   11.22  11202#    200#  
2012,rct2,155,100,255,Fm,5174.71,4.87,False,5480.16,5.83,False,-10530.0,115.0,True,15497.12,4.85,False,11369.77,50.27,False,13412.12,5.22,False, 255 Fm 100    5174.71    4.87   5480.16    5.83 -10530#    115#    15497.12    4.85  11369.77   50.27  13412.12    5.22
2012,rct2,154,101,255,Md,6681.0,100.0,True,3348.98,6.91,False,-14889.0,423.0,True,16206.23,7.19,False,12890.82,8.49,False,13195.49,50.66,False, 255 Md 101    6681#    100#     3348.98    6.91 -14889#    423#    16206.23    7.19  12890.82    8.49  13195.49   50.66
2012,rct2,153,102,255,No,5988.74,17.96,False,3936.0,101.0,True,,,False,16344.0,35.0,True,11161.0,131.0,True,15636.06,15.95,False, 255 No 102    5988.74   17.96   3936#    101#        *             16344#     35#    11161#    131#    15636.06   15.95
2012,rct2,152,103,255,Lr,7997.0,302.0,True,2066.32,20.34,False,,,False,16298.19,19.02,False,11939.21,20.01,False,15083.0,132.0,True, 255 Lr 103    7997#    302#     2066.32   20.34      *             16298.19   19.02  11939.21   20.01  15083#    132#  
2012,rct2,151,104,255,Rf,6939.0,306.0,True,2831.0,322.0,True,,,False,16465.0,232.0,True,10457.0,264.0,True,17105.0,115.0,True, 255 Rf 104    6939#    306#     2831#    322#        *             16465#    232#    10457#    264#    17105#    115#  
2012,rct2,150,105,255,Db,,,False,754.0,509.0,True,,,False,16887.0,589.0,True,,,False,16641.0,485.0,True, 255 Db 105       *               754#    509#        *             16887#    589#        *             16641#    485#  
2012,rct2,158,98,256,Cf,5841.0,373.0,True,,,False,-783.0,315.0,True,13358.0,433.0,True,10976.0,477.0,True,,,False,0256 Cf  98    5841#    373#        *              -783#    315#    13358#    433#    10976#    477#        *           
2012,rct2,157,99,256,Es,4975.0,101.0,True,4912.0,224.0,True,-4559.0,130.0,True,16556.0,101.0,True,12749.0,100.0,True,11905.0,373.0,True, 256 Es  99    4975#    101#     4912#    224#    -4559#    130#    16556#    101#    12749#    100#    11905#    373#  
2012,rct2,156,100,256,Fm,6384.91,7.28,False,5892.19,12.31,False,-8735.32,19.2,False,14206.02,7.99,False,11336.78,7.29,False,11831.49,6.19,False, 256 Fm 100    6384.91    7.28   5892.19   12.31  -8735.32   19.20  14206.02    7.99  11336.78    7.29  11831.49    6.19
2012,rct2,155,101,256,Md,5459.0,123.0,True,3633.0,123.0,True,-13042.0,269.0,True,17263.0,123.0,True,12972.0,123.0,True,14089.0,123.0,True, 256 Md 101    5459#    123#     3633#    123#   -13042#    269#    17263#    123#    12972#    123#    14089#    123#  
2012,rct2,154,102,256,No,7054.62,16.85,False,4309.38,10.09,False,,,False,15080.0,100.0,True,11513.0,32.0,True,14121.41,8.21,False, 256 No 102    7054.62   16.85   4309.38   10.09      *             15080#    100#    11513#     32#    14121.41    8.21
2012,rct2,153,103,256,Lr,6272.02,84.77,False,2349.61,84.23,False,,,False,17732.75,83.51,False,12250.73,83.2,False,16218.0,89.0,True, 256 Lr 103    6272.02   84.77   2349.61   84.23      *             17732.75   83.51  12250.73   83.20  16218#     89#  
2012,rct2,152,104,256,Rf,8179.0,116.0,True,3013.59,25.15,False,,,False,15060.0,302.0,True,10510.0,203.0,True,15509.17,19.12,False, 256 Rf 104    8179#    116#     3013.59   25.15      *             15060#    302#    10510#    203#    15509.17   19.12
2012,rct2,151,105,256,Db,7305.0,486.0,True,1121.0,266.0,True,,,False,18012.0,371.0,True,11806.0,475.0,True,17569.0,314.0,True, 256 Db 105    7305#    486#     1121#    266#        *             18012#    371#    11806#    475#    17569#    314#  
