vintage,kind,N,Z,A,element,Sn_keV,Sn_unc_keV,Sn_estimated,Sp_keV,Sp_unc_keV,Sp_estimated,Q4beta_keV,Q4beta_unc_keV,Q4beta_estimated,Qda_keV,Qda_unc_keV,Qda_estimated,Qpa_keV,Qpa_unc_keV,Qpa_estimated,Qna_keV,Qna_unc_keV,Qna_estimated,raw_line
2020,rct2,131,86,217,Rn,4666.0643,6.9598,False,5887.083,5.3383,False,-8547.2139,11.4087,False,15625.9566,7.7324,False,11901.7729,5.481,False,13774.9407,4.0367,False, 217 Rn  86    4666.0643    6.9598   5887.0830    5.3383  -8547.2139   11.4087  15625.9566    7.7324  11901.7729    5.4810  13774.9407    4.0367
2020,rct2,130,87,217,Fr,6727.6772,7.5063,False,3227.6206,8.5643,False,-12740.0852,14.0904,False,16194.4599,8.7843,False,13498.3821,11.1563,False,13340.2166,7.4021,False, 217 Fr  87    6727.6772    7.5063   3227.6206    8.5643 -12740.0852   14.0904  16194.4599    8.7843  13498.3821   11.1563  13340.2166    7.4021
2020,rct2,129,88,217,Ra,5473.2485,10.5472,False,4370.4574,8.0308,False,-17081.0,81.0,True,16282.2053,9.8488,False,11711.9181,10.9366,False,15855.602,11.4645,False, 217 Ra  88    5473.2485   10.5472   4370.4574    8.0308 -17081#       81#      16282.2053    9.8488  11711.9181   10.9366  15855.6020   11.4645
2020,rct2,128,89,217,Ac,7518.7333,14.5299,False,1878.1162,13.7496,False,,,False,16881.1334,13.2963,False,13473.6359,12.3843,False,15307.0504,14.0534,False, 217 Ac  89    7518.7333   14.5299   1878.1162   13.7496      *                 16881.1334   13.2963  13473.6359   12.3843  15307.0504   14.0534
2020,rct2,127,90,217,Th,6164.0749,15.3576,False,3232.9273,14.0655,False,,,False,16886.0369,16.3265,False,10636.5636,17.2128,False,17759.4419,11.8405,False, 217 Th  90    6164.0749   15.3576   3232.9273   14.0655      *                 16886.0369   16.3265  10636.5636   17.2128  17759.4419   11.8405
2020,rct2,126,91,217,Pa,8840.3684,27.6346,False,532.7599,16.7111,False,,,False,16844.1217,14.012,False,11223.8717,16.422,False,16267.8786,18.3986,False, 217 Pa  91    8840.3684   27.6346    532.7599   16.7111      *                 16844.1217   14.0120  11223.8717   16.4220  16267.8786   18.3986
2020,rct2,125,92,217,U,8167.0,85.0,True,2142.0,84.0,True,,,False,15877.0,115.0,True,8375.0,114.0,True,17922.0,81.0,True, 217 U   92    8167#       85#       2142#       84#          *                 15877#      115#       8375#      114#      17922#       81#    
2020,rct2,137,81,218,Tl,3021.0,565.0,True,,,False,15610.0,400.0,True,13501.0,565.0,True,11465.0,565.0,True,,,False,0218 Tl  81    3021#      565#          *                 15610#      400#      13501#      565#      11465#      565#          *               
2020,rct2,136,82,218,Pb,4702.0,424.0,True,10319.0,500.0,True,10412.0,300.0,True,11470.0,424.0,True,10463.0,424.0,True,4166.0,500.0,True, 218 Pb  82    4702#      424#      10319#      500#      10412#      300#      11470#      424#      10463#      424#       4166#      500#    
2020,rct2,135,83,218,Bi,3585.2425,32.2948,False,6333.0,301.0,True,6156.5982,27.3432,False,16417.0,202.0,True,13737.8486,59.2071,False,8832.0,301.0,True, 218 Bi  83    3585.2425   32.2948   6333#      301#       6156.5982   27.3432  16417#      202#      13737.8486   59.2071   8832#      301#    
2020,rct2,134,84,218,Po,5598.1188,6.6612,False,7662.2821,17.8074,False,1711.0953,9.974,False,13193.4708,11.3497,False,11591.4349,5.8058,False,9660.809,52.7222,False, 218 Po  84    5598.1188    6.6612   7662.2821   17.8074   1711.0953    9.9740  13193.4708   11.3497  11591.4349    5.8058   9660.8090   52.7222
2020,rct2,133,85,218,At,4365.698,12.486,False,5072.2052,13.1953,False,-2750.6268,58.7367,False,17028.6895,11.5701,False,13506.0441,11.6489,False,12117.3485,12.7715,False, 218 At  85    4365.6980   12.4860   5072.2052   13.1953  -2750.6268   58.7367  17028.6895   11.5701  13506.0441   11.6489  12117.3485   12.7715
2020,rct2,132,86,218,Rn,6512.4708,4.4364,False,6466.1558,5.4001,False,-7149.3334,10.7515,False,13671.5424,4.0267,False,11338.0521,6.8988,False,11405.5862,3.035,False, 218 Rn  86    6512.4708    4.4364   6466.1558    5.4001  -7149.3334   10.7515  13671.5424    4.0267  11338.0521    6.8988  11405.5862    3.0350
2020,rct2,131,87,218,Fr,5326.5408,7.541,False,3888.0971,5.6672,False,-11590.1279,18.3361,False,17516.9347,6.9734,False,13092.4853,7.2419,False,13962.4258,7.7552,False, 218 Fr  87    5326.5408    7.5410   3888.0971    5.6672 -11590.1279   18.3361  17516.9347    6.9734  13092.4853    7.2419  13962.4258    7.7552
2020,rct2,130,88,218,Ra,7315.2974,11.9671,False,4958.0776,11.6721,False,-15249.0985,16.8124,False,14385.3413,10.536,False,11191.4741,11.9797,False,13460.9486,11.4302,False, 218 Ra  88    7315.2974   11.9671   4958.0776   11.6721 -15249.0985   16.8124  14385.3413   10.5360  11191.4741   11.9797  13460.9486   11.4302
2020,rct2,129,89,218,Ac,5922.7941,58.6903,False,2327.6618,58.023,False,,,False,18270.1859,58.1482,False,13182.9055,58.0421,False,16179.1098,58.0256,False, 218 Ac  89    5922.7941   58.6903   2327.6618   58.0230      *                 18270.1859   58.1482  13182.9055   58.0421  16179.1098   58.0256
2020,rct2,128,90,218,Th,7910.3513,14.9407,False,3624.5453,15.3751,False,,,False,14927.8176,13.9916,False,11200.2519,16.2627,False,15481.1543,12.7306,False, 218 Th  90    7910.3513   14.9407   3624.5453   15.3751      *                 14927.8176   13.9916  11200.2519   16.2627  15481.1543   12.7306
2020,rct2,127,91,218,Pa,6476.4981,21.7566,False,845.1831,20.7635,False,,,False,19061.8382,21.0149,False,12592.1898,18.9368,False,18265.4201,21.7204,False, 218 Pa  91    6476.4981   21.7566    845.1831   20.7635      *                 19061.8382   21.0149  12592.1898   18.9368  18265.4201   21.7204
2020,rct2,126,92,218,U,9147.0,82.0,True,2449.0643,18.5499,False,,,False,14781.6635,28.2053,False,8954.1729,83.5828,False,16619.6236,15.1064,False, 218 U   92    9147#       82#       2449.0643   18.5499      *                 14781.6635   28.2053   8954.1729   83.5828  16619.6236   15.1064
2020,rct2,137,82,219,Pb,3081.0,500.0,True,10380.0,565.0,True,11790.0,400.0,True,12671.0,565.0,True,10613.0,500.0,True,5346.0,565.0,True,0219 Pb  82    3081#      500#      10380#      565#      11790#      400#      12671#      565#      10613#      500#       5346#      565#    
2020,rct2,136,83,219,Bi,4968.0,202.0,True,6599.0,361.0,True,7703.0,200.0,True,14770.0,361.0,True,13674.0,283.0,True,7096.0,361.0,True, 219 Bi  83    4968#      202#       6599#      361#       7703#      200#      14770#      361#      13674#      283#       7096#      361#    
2020,rct2,135,84,219,Po,3746.6091,15.9571,False,7823.6487,31.3126,False,3287.5079,17.2392,False,14662.205,23.7485,False,11671.428,19.3831,False,10818.0,201.0,True, 219 Po  84    3746.6091   15.9571   7823.6487   31.3126   3287.5079   17.2392  14662.2050   23.7485  11671.4280   19.3831  10818#      201#    
2020,rct2,134,85,219,At,5775.5152,11.9105,False,5249.6015,3.5137,False,-1173.5321,51.5746,False,15223.3758,7.1667,False,13477.7405,3.4112,False,10168.4355,11.6371,False, 219 At  85    5775.5152   11.9105   5249.6015    3.5137  -1173.5321   51.5746  15223.3758    7.1667  13477.7405    3.4112  10168.4355   11.6371
2020,rct2,133,86,219,Rn,4459.3941,3.021,False,6559.8519,11.6452,False,-5633.4426,56.4938,False,15145.5463,5.0236,False,11436.7145,3.979,False,12693.4037,2.2748,False, 219 Rn  86    4459.3941    3.0210   6559.8519   11.6452  -5633.4426   56.4938  15145.5463    5.0236  11436.7145    3.9790  12693.4037    2.2748
2020,rct2,132,87,219,Fr,6513.8192,7.9664,False,3889.4455,7.1354,False,-9966.2844,70.0404,False,15669.1798,7.9442,False,13227.6817,8.8781,False,12006.6631,7.6382,False, 219 Fr  87    6513.8192    7.9664   3889.4455    7.1354  -9966.2844   70.0404  15669.1798    7.9442  13227.6817    8.8781  12006.6631    7.6382
2020,rct2,131,88,219,Ra,5323.0217,11.8317,False,4954.5585,7.8603,False,-13902.1005,14.978,False,15789.9969,9.3006,False,11286.8859,7.8276,False,14786.9425,8.7792,False, 219 Ra  88    5323.0217   11.8317   4954.5585    7.8603 -13902.1005   14.9780  15789.9969    9.3006  11286.8859    7.8276  14786.9425    8.7792
2020,rct2,130,89,219,Ac,7352.6098,77.2462,False,2364.9742,52.3786,False,-17867.3976,105.3951,False,16390.8245,51.9326,False,13142.1422,52.0725,False,14244.9334,51.6105,False, 219 Ac  89    7352.6098   77.2462   2364.9742   52.3786 -17867.3976  105.3951  16390.8245   51.9326  13142.1422   52.0725  14244.9334   51.6105
2020,rct2,129,90,219,Th,5975.285,57.4273,False,3677.0361,80.6518,False,,,False,16471.2659,57.5553,False,11177.0989,57.2084,False,16817.716,57.0024,False, 219 Th  90    5975.2850   57.4273   3677.0361   80.6518      *                 16471.2659   57.5553  11177.0989   57.2084  16817.7160   57.0024
2020,rct2,128,91,219,Pa,8137.6627,71.9486,False,1072.4945,70.4933,False,,,False,17088.2503,70.508,False,13148.7417,70.5828,False,16079.8893,70.3117,False, 219 Pa  91    8137.6627   71.9486   1072.4945   70.4933      *                 17088.2503   70.5080  13148.7417   70.5828  16079.8893   70.3117
2020,rct2,127,92,219,U,6670.0197,19.1308,False,2642.5859,22.2798,False,,,False,16952.0121,18.279,False,10336.2099,28.0245,False,18643.8185,17.3556,False, 219 U   92    6670.0197   19.1308   2642.5859   22.2798      *                 16952.0121   18.2790  10336.2099   28.0245  18643.8185   17.3556
2020,rct2,126,93,219,Np,,,False,-253.3249,92.9855,False,,,False,17177.0,122.0,True,11234.5768,96.1635,False,17259.5546,95.214,False, 219 Np  93       *                  -253.3249   92.9855      *                 17177#      122#      11234.5768   96.1635  17259.5546   95.2140
2020,rct2,138,82,220,Pb,4561.0,565.0,True,,,False,13518.0,400.0,True,11131.0,565.0,True,10335.0,565.0,True,,,False,0220 Pb  82    4561#      565#          *                 13518#      400#      11131#      565#      10335#      565#          *               
2020,rct2,137,83,220,Bi,3432.0,361.0,True,6949.0,500.0,True,9477.0,300.0,True,16041.0,424.0,True,13563.0,424.0,True,7946.0,500.0,True, 220 Bi  83    3432#      361#       6949#      500#       9477#      300#      16041#      424#      13563#      424#       7946#      500#    
2020,rct2,136,84,220,Po,5489.2164,23.7485,False,8345.0,201.0,True,4991.3711,19.2592,False,12758.2311,32.2948,False,11397.5548,25.0293,False,8650.0,300.0,True, 220 Po  84    5489.2164   23.7485   8345#      201#       4991.3711   19.2592  12758.2311   32.2948  11397.5548   25.0293   8650#      300#    
2020,rct2,135,85,220,At,4091.5908,14.3424,False,5594.5833,21.1184,False,631.9933,15.2576,False,16729.9038,14.1102,False,13356.3512,15.429,False,11292.1879,22.5491,False, 220 At  85    4091.5908   14.3424   5594.5833   21.1184    631.9933   15.2576  16729.9038   14.1102  13356.3512   15.4290  11292.1879   22.5491
2020,rct2,134,86,220,Rn,6288.662,2.2734,False,7072.9988,3.4104,False,-4077.5442,13.7717,False,13222.5822,11.5699,False,11081.4505,5.111,False,10374.9432,6.6254,False, 220 Rn  86    6288.6620    2.2734   7072.9988    3.4104  -4077.5442   13.7717  13222.5822   11.5699  11081.4505    5.1110  10374.9432    6.6254
2020,rct2,133,87,220,Fr,5205.9252,7.8607,False,4635.9766,4.391,False,-8796.0653,15.1925,False,16975.7254,4.4342,False,12687.8209,5.6521,False,12734.1359,6.3082,False, 220 Fr  87    5205.9252    7.8607   4635.9766    4.3910  -8796.0653   15.1925  16975.7254    4.4342  12687.8209    5.6521  12734.1359    6.3082
2020,rct2,132,88,220,Ra,7193.0796,10.074,False,5633.8188,10.1603,False,-12741.0,101.0,True,13923.4581,8.5463,False,10821.4835,9.8872,False,12259.9272,8.5352,False, 220 Ra  88    7193.0796   10.0740   5633.8188   10.1603 -12741#      101#      13923.4581    8.5463  10821.4835    9.8872  12259.9272    8.5352
2020,rct2,131,89,220,Ac,5897.1161,51.8053,False,2939.0686,9.0231,False,-16731.267,31.3236,False,17809.0058,11.4522,False,12718.2746,9.1999,False,15075.4945,8.7458,False, 220 Ac  89    5897.1161   51.8053   2939.0686    9.0231 -16731.2670   31.3236  17809.0058   11.4522  12718.2746    9.1999  15075.4945    8.7458
2020,rct2,130,90,220,Th,7844.5604,58.0735,False,4168.9866,53.2428,False,,,False,14549.4997,59.1986,False,10851.2718,17.6722,False,14446.4041,15.3133,False, 220 Th  90    7844.5604   58.0735   4168.9866   53.2428      *                 14549.4997   59.1986  10851.2718   17.6722  14446.4041   15.3133
2020,rct2,129,91,220,Pa,6376.1443,71.2272,False,1473.3539,58.33,False,,,False,18622.4573,18.0373,False,12936.6723,18.0947,False,17222.4782,18.458,False, 220 Pa  91    6376.1443   71.2272   1473.3539   58.3300      *                 18622.4573   18.0373  12936.6723   18.0947  17222.4782   18.4580
2020,rct2,128,92,220,U,8354.0,101.0,True,2859.0,122.0,True,,,False,15075.0,102.0,True,10823.0,101.0,True,16454.0,101.0,True, 220 U   92    8354#      101#       2859#      122#          *                 15075#      102#      10823#      101#      16454#      101#    
2020,rct2,127,93,220,Np,7033.2467,96.9631,False,109.9021,33.489,False,,,False,19291.1743,33.6404,False,12368.0,86.0,True,19066.6762,33.1634,False, 220 Np  93    7033.2467   96.9631    109.9021   33.4890      *                 19291.1743   33.6404  12368#       86#      19066.6762   33.1634
2020,rct2,138,83,221,Bi,4831.0,424.0,True,7219.0,500.0,True,10923.0,300.0,True,14291.0,500.0,True,13435.0,424.0,True,6136.0,500.0,True,0221 Bi  83    4831#      424#       7219#      500#      10923#      300#      14291#      500#      13435#      424#       6136#      500#    
2020,rct2,137,84,221,Po,3561.0236,26.3795,False,8475.0,301.0,True,6809.8799,20.1019,False,14165.0,201.0,True,11421.7737,33.3522,False,9791.0,301.0,True, 221 Po  84    3561.0236   26.3795   8475#      301#       6809.8799   20.1019  14165#      201#      11421.7737   33.3522   9791#      301#    
2020,rct2,136,85,221,At,5664.3373,19.76,False,5769.7042,22.5491,False,2251.6808,58.5917,False,14812.1756,21.1184,False,13290.1327,14.1102,False,9213.0931,30.413,False, 221 At  85    5664.3373   19.7600   5769.7042   22.5491   2251.6808   58.5917  14812.1756   21.1184  13290.1327   14.1102   9213.0931   30.4130
2020,rct2,135,86,221,Rn,4211.9573,5.8073,False,7193.3653,15.0957,False,-2468.5715,9.8055,False,14786.14,6.418,False,11235.1911,12.8041,False,11761.1047,5.8481,False, 221 Rn  86    4211.9573    5.8073   7193.3653   15.0957  -2468.5715    9.8055  14786.1400    6.4180  11235.1911   12.8041  11761.1047    5.8481
2020,rct2,134,87,221,Fr,6276.3989,6.2181,False,4623.7135,4.9964,False,-7097.6859,59.5775,False,15158.7206,4.9024,False,12923.8927,5.2977,False,10823.4349,12.4413,False, 221 Fr  87    6276.3989    6.2181   4623.7135    4.9964  -7097.6859   59.5775  15158.7206    4.9024  12923.8927    5.2977  10823.4349   12.4413
2020,rct2,133,88,221,Ra,5379.5324,8.7557,False,5807.426,5.98,False,-11556.119,72.2827,False,15057.7449,8.1807,False,10768.492,5.9942,False,13392.8656,4.8471,False, 221 Ra  88    5379.5324    8.7557   5807.4260    5.9800 -11556.1190   72.2827  15057.7449    8.1807  10768.4920    5.9942  13392.8656    4.8471
2020,rct2,132,89,221,Ac,7284.0249,57.1978,False,3030.0139,57.3835,False,-15379.0,208.0,True,15848.0027,57.2853,False,12749.5472,57.7178,False,13118.0104,57.0261,False, 221 Ac  89    7284.0249   57.1978   3030.0139   57.3835 -15379#      208#      15848.0027   57.2853  12749.5472   57.7178  13118.0104   57.0261
2020,rct2,131,90,221,Th,5820.93,15.7719,False,4092.8006,9.9445,False,-18990.0,300.0,True,16081.1795,52.0697,False,10953.1358,58.1457,False,15940.7715,12.5486,False, 221 Th  90    5820.9300   15.7719   4092.8006    9.9445 -18990#      300#      16081.1795   52.0697  10953.1358   58.1457  15940.7715   12.5486
2020,rct2,130,91,221,Pa,7974.7783,61.1613,False,1603.5718,60.9287,False,,,False,16622.9639,81.9306,False,12872.2452,60.3025,False,15170.4941,82.7318,False, 221 Pa  91    7974.7783   61.1613   1603.5718   60.9287      *                 16622.9639   81.9306  12872.2452   60.3025  15170.4941   82.7318
2020,rct2,129,92,221,U,6565.0,124.0,True,3047.3723,73.6086,False,,,False,16647.5795,100.3105,False,10734.483,74.3097,False,17799.6512,72.8974,False, 221 U   92    6565#      124#       3047.3723   73.6086      *                 16647.5795  100.3105  10734.4830   74.3097  17799.6512   72.8974
2020,rct2,128,93,221,Np,8636.0,203.0,True,392.0,224.0,True,,,False,17325.0,201.0,True,12880.0,201.0,True,16907.0,201.0,True, 221 Np  93    8636#      203#        392#      224#          *                 17325#      201#      12880#      201#      16907#      201#    
2020,rct2,127,94,221,Pu,,,False,1834.0,302.0,True,,,False,17203.0,314.0,True,,,False,19681.0,300.0,True, 221 Pu  94       *                  1834#      302#          *                 17203#      314#          *                 19681#      300#    
2020,rct2,139,83,222,Bi,3322.0,424.0,True,,,False,12572.0,300.0,True,15530.0,500.0,True,13194.0,500.0,True,,,False,0222 Bi  83    3322#      424#          *                 12572#      300#      15530#      500#      13194#      500#          *               
2020,rct2,138,84,222,Po,5358.8072,44.5757,False,9003.0,303.0,True,8166.0625,40.3011,False,12238.0,303.0,True,11031.0,204.0,True,7513.0,402.0,True, 222 Po  84    5358.8072   44.5757   9003#      303#       8166.0625   40.3011  12238#      303#      11031#      204#       7513#      402#    
2020,rct2,137,85,222,At,3901.019,21.1184,False,6109.6995,25.1676,False,4331.231,16.5179,False,16400.373,23.7485,False,13135.7228,22.3946,False,10280.0,201.0,True, 222 At  85    3901.0190   21.1184   6109.6995   25.1676   4331.2310   16.5179  16400.3730   23.7485  13135.7228   22.3946  10280#      201#    
2020,rct2,136,86,222,Rn,6170.7153,5.8402,False,7699.7433,14.107,False,-831.0819,10.3717,False,12707.0155,14.107,False,10839.9909,3.5005,False,9336.9984,15.9542,False, 222 Rn  86    6170.7153    5.8402   7699.7433   14.1070   -831.0819   10.3717  12707.0155   14.1070  10839.9909    3.5005   9336.9984   15.9542
2020,rct2,135,87,222,Fr,4970.466,8.911,False,5382.2222,9.3907,False,-5686.2578,86.9262,False,16476.9166,7.6695,False,12412.8208,7.7422,False,11628.4841,8.1245,False, 222 Fr  87    4970.4660    8.9110   5382.2222    9.3907  -5686.2578   86.9262  16476.9166    7.6695  12412.8208    7.7422  11628.4841    8.1245
2020,rct2,134,88,222,Ra,6714.9899,6.2331,False,6246.017,6.499,False,-9952.6287,52.1818,False,13548.6802,5.8483,False,10567.3213,8.0934,False,11137.2699,4.7965,False, 222 Ra  88    6714.9899    6.2331   6246.0170    6.4990  -9952.6287   52.1818  13548.6802    5.8483  10567.3213    8.0934  11137.2699    4.7965
2020,rct2,133,89,222,Ac,5980.5691,57.0624,False,3631.0507,6.3308,False,-14652.8437,38.3376,False,17060.5131,8.7856,False,12091.9998,8.1199,False,13651.2605,8.2227,False, 222 Ac  89    5980.5691   57.0624   3631.0507    6.3308 -14652.8437   38.3376  17060.5131    8.7856  12091.9998    8.1199  13651.2605    8.2227
2020,rct2,132,90,222,Th,7808.205,12.8705,False,4616.9806,57.7886,False,-17857.0,300.0,True,14170.0906,11.8041,False,10497.5407,52.4566,False,13455.5883,12.1726,False, 222 Th  90    7808.2050   12.8705   4616.9806   57.7886 -17857#      300#      14170.0906   11.8041  10497.5407   52.4566  13455.5883   12.1726
2020,rct2,131,91,222,Pa,6381.8941,105.0026,False,2164.5359,86.9593,False,,,False,18085.6302,87.6668,False,12465.636,103.3717,False,16141.2098,100.7371,False, 222 Pa  91    6381.8941  105.0026   2164.5359   86.9593      *                 18085.6302   87.6668  12465.6360  103.3717  16141.2098  100.7371
2020,rct2,130,92,222,U,8318.4802,88.9202,False,3391.0742,78.9251,False,,,False,14705.2436,54.0196,False,10553.6656,86.9602,False,15456.456,76.7507,False, 222 U   92    8318.4802   88.9202   3391.0742   78.9251      *                 14705.2436   54.0196  10553.6656   86.9602  15456.4560   76.7507
2020,rct2,129,93,222,Np,6707.0,204.0,True,534.326,81.5558,False,,,False,18972.0,108.0,True,12842.7429,40.3212,False,18337.8198,79.4104,False, 222 Np  93    6707#      204#        534.3260   81.5558      *                 18972#      108#      12842.7429   40.3212  18337.8198   79.4104
2020,rct2,128,94,222,Pu,8941.0,424.0,True,2140.0,361.0,True,,,False,15295.0,302.0,True,10487.0,314.0,True,17410.0,300.0,True, 222 Pu  94    8941#      424#       2140#      361#          *                 15295#      302#      10487#      314#      17410#      300#    
2020,rct2,140,83,223,Bi,4781.0,500.0,True,,,False,13858.0,400.0,True,,,False,12974.0,565.0,True,,,False,0223 Bi  83    4781#      500#          *                 13858#      400#          *                 12974#      565#          *               
2020,rct2,139,84,223,Po,3479.0,200.0,True,9160.0,358.0,True,9845.0,196.0,True,13589.0,358.0,True,10983.0,358.0,True,8595.0,445.0,True, 223 Po  84    3479#      200#       9160#      358#       9845#      196#      13589#      358#      10983#      358#       8595#      445#    
2020,rct2,138,85,223,At,5596.3382,21.1184,False,6347.2305,42.4214,False,5602.9534,15.604,False,14365.0584,24.039,False,13028.601,22.5491,False,8115.0,300.0,True, 223 At  85    5596.3382   21.1184   6347.2305   42.4214   5602.9534   15.6040  14365.0584   24.0390  13028.6010   22.5491   8115#      300#    
2020,rct2,137,86,223,Rn,4053.5366,8.0599,False,7852.261,17.6619,False,1004.3365,11.1481,False,14317.8162,16.0129,False,10878.0451,16.0129,False,10772.6782,19.3498,False, 223 Rn  86    4053.5366    8.0599   7852.2610   17.6619   1004.3365   11.1481  14317.8162   16.0129  10878.0451   16.0129  10772.6782   19.3498
2020,rct2,136,87,223,Fr,6067.0918,7.6981,False,5278.5987,2.2644,False,-3955.285,75.6525,False,14621.7821,5.8375,False,12634.391,2.1164,False,9652.983,14.1052,False, 223 Fr  87    6067.0918    7.6981   5278.5987    2.2644  -3955.2850   75.6525  14621.7821    5.8375  12634.3910    2.1164   9652.9830   14.1052
2020,rct2,135,88,223,Ra,5158.2782,4.7922,False,6433.8292,7.7395,False,-8812.0331,59.0863,False,14666.8009,4.898,False,10614.9683,4.3863,False,12267.6536,2.2641,False, 223 Ra  88    5158.2782    4.7922   6433.8292    7.7395  -8812.0331   59.0863  14666.8009    4.8980  10614.9683    4.3863  12267.6536    2.2641
2020,rct2,134,89,223,Ac,6868.0606,8.2833,False,3784.1214,8.1549,False,-12833.5279,83.1515,False,15571.9849,8.2416,False,12417.0188,10.2094,False,11989.1251,7.924,False, 223 Ac  89    6868.0606    8.2833   3784.1214    8.1549 -12833.5279   83.1515  15571.9849    8.2416  12417.0188   10.2094  11989.1251    7.9240
2020,rct2,133,90,223,Th,5888.955,12.8389,False,4525.3665,9.0884,False,-16735.0,300.0,True,15565.1605,57.4306,False,10505.7019,9.9037,False,14759.7128,10.8697,False, 223 Th  90    5888.9550   12.8389   4525.3665    9.0884 -16735#      300#      15565.1605   57.4306  10505.7019    9.9037  14759.7128   10.8697
2020,rct2,132,91,223,Pa,7798.0646,114.9703,False,2154.3956,76.3013,False,-20362.0,309.0,True,16108.4956,76.0359,False,12512.1318,76.844,False,14240.2613,75.8551,False, 223 Pa  91    7798.0646  114.9703   2154.3956   76.3013 -20362#      309#      16108.4956   76.0359  12512.1318   76.8440  14240.2613   75.8551
2020,rct2,131,92,223,U,6298.8738,78.6787,False,3308.0539,104.8112,False,,,False,16381.1481,83.7394,False,10630.9361,60.8446,False,17002.1425,60.5987,False, 223 U   92    6298.8738   78.6787   3308.0539  104.8112      *                 16381.1481   83.7394  10630.9361   60.8446  17002.1425   60.5987
2020,rct2,130,93,223,Np,8687.3764,91.1786,False,903.2222,97.8243,False,,,False,16849.3938,109.8622,False,12509.0,130.0,True,16026.5877,84.1476,False, 223 Np  93    8687.3764   91.1786    903.2222   97.8243      *                 16849.3938  109.8622  12509#      130#      16026.5877   84.1476
2020,rct2,129,94,223,Pu,7010.0,424.0,True,2443.0,302.0,True,,,False,16921.0,361.0,True,10510.0,302.0,True,18753.0,316.0,True, 223 Pu  94    7010#      424#       2443#      302#          *                 16921#      361#      10510#      302#      18753#      316#    
2020,rct2,128,95,223,Am,,,False,-351.0,424.0,True,,,False,17481.0,424.0,True,,,False,17871.0,302.0,True, 223 Am  95       *                  -351#      424#          *                 17481#      424#          *                 17871#      302#    
2020,rct2,141,83,224,Bi,3242.0,565.0,True,,,False,15321.0,400.0,True,,,False,,,False,,,False,0224 Bi  83    3242#      565#          *                 15321#      400#          *                     *                     *               
2020,rct2,140,84,224,Po,5240.0,277.0,True,9619.0,445.0,True,11084.0,196.0,True,11671.0,358.0,True,10574.0,358.0,True,,,False, 224 Po  84    5240#      277#       9619#      445#      11084#      196#      11671#      358#      10574#      358#          *               
2020,rct2,139,85,224,At,3788.3082,26.3631,False,6656.0,197.0,True,7476.8704,22.7267,False,15935.5574,45.8708,False,12801.3164,29.7058,False,9157.0,301.0,True, 224 At  85    3788.3082   26.3631   6656#      197#       7476.8704   22.7267  15935.5574   45.8708  12801.3164   29.7058   9157#      301#    
2020,rct2,138,86,224,Rn,6015.9581,12.5501,False,8271.8808,17.0748,False,2449.5179,13.7318,False,12202.8771,18.6301,False,10526.4243,17.0748,False,8317.7438,21.8853,False, 224 Rn  86    6015.9581   12.5501   8271.8808   17.0748   2449.5179   13.7318  12202.8771   18.6301  10526.4243   17.0748   8317.7438   21.8853
2020,rct2,137,87,224,Fr,4705.033,11.3435,False,5930.0951,13.6429,False,-2113.7366,13.5097,False,16087.4645,11.3457,False,12141.3153,12.5538,False,10612.2873,17.8934,False, 224 Fr  87    4705.0330   11.3435   5930.0951   13.6429  -2113.7366   13.5097  16087.4645   11.3457  12141.3153   12.5538  10612.2873   17.8934
2020,rct2,136,88,224,Ra,6478.7305,2.2609,False,6845.4679,2.113,False,-6916.8579,15.3374,False,13158.5364,7.6689,False,10412.6366,4.9952,False,10000.8804,5.8061,False, 224 Ra  88    6478.7305    2.2609   6845.4679    2.1130  -6916.8579   15.3374  13158.5364    7.6689  10412.6366    4.9952  10000.8804    5.8061
2020,rct2,135,89,224,Ac,5662.2252,7.9549,False,4288.0683,4.4418,False,-11798.0998,29.2098,False,16624.7496,5.8901,False,12134.326,6.0208,False,12603.2988,6.2574,False, 224 Ac  89    5662.2252    7.9549   4288.0683    4.4418 -11798.0998   29.2098  16624.7496    5.8901  12134.3260    6.0208  12603.2988    6.2574
2020,rct2,134,90,224,Th,7461.1394,12.3576,False,5118.4454,11.7809,False,-15285.0,300.0,True,14084.5902,10.571,False,10328.5873,57.6838,False,12678.1058,10.5462,False, 224 Th  90    7461.1394   12.3576   5118.4454   11.7809 -15285#      300#      14084.5902   10.5710  10328.5873   57.6838  12678.1058   10.5462
2020,rct2,133,91,224,Pa,6546.5814,75.9868,False,2812.0219,10.8666,False,-19398.0,400.0,True,17370.1192,12.6229,False,11786.4805,10.9038,False,14977.7048,57.3724,False, 224 Pa  91    6546.5814   75.9868   2812.0219   10.8666 -19398#      400#      17370.1192   12.6229  11786.4805   10.9038  14977.7048   57.3724
2020,rct2,132,92,224,U,8373.9058,60.9737,False,3883.895,77.14,False,,,False,14389.1365,87.9264,False,10231.8086,61.3016,False,14449.1668,17.1561,False, 224 U   92    8373.9058   60.9737   3883.8950   77.1400      *                 14389.1365   87.9264  10231.8086   61.3016  14449.1668   17.1561
2020,rct2,131,93,224,Np,6697.6533,87.7652,False,1302.0016,65.7569,False,,,False,18470.2207,59.4981,False,12376.3068,77.7183,False,17303.7128,66.0501,False, 224 Np  93    6697.6533   87.7652   1302.0016   65.7569      *                 18470.2207   59.4981  12376.3068   77.7183  17303.7128   66.0501
