vintage,N,Z,A,element,target_measured,Sn_keV,S2n_keV,Sp_keV,S2p_keV,Qalpha_keV,delta2n_keV,delta2p_keV
2016,107,82,189,Pb,True,8100.027000000002,18999.710999999894,2796.5470000000205,4303.942000000039,5914.679000000004,469.88899999973364,2501.3270000000484
2016,106,83,189,Bi,True,10941.278999999864,19823.915000000037,-461.67299999995157,2198.0430000000633,7268.223999999929,506.47500000009313,1548.560999999987
2016,105,84,189,Po,True,8948.995000000112,20393.07799999998,1516.2269999999553,1012.9590000000317,7694.320999999763,603.7110000001267,
2016,118,72,190,Hf,False,,,,,,,
2016,117,73,190,Ta,False,,,,,,,
2016,116,74,190,W,True,6836.064000000246,11857.094000000274,,,-383.0380000001751,,
2016,115,75,190,Re,True,5728.168999999994,12761.634000000078,7307.264000000199,16601.722000000067,546.8999999999069,666.0080000001471,2823.9840000001714
2016,114,76,190,Os,True,7792.381999999983,13713.32799999998,8017.8589999999385,14617.984000000171,1375.6859999997541,396.2880000001751,2459.4720000003
2016,113,77,190,Ir,True,6375.409999999916,14551.389999999898,5055.811999999918,12314.753999999957,2748.503999999957,326.7719999998808,1718.3599999998696
2016,112,78,190,Pt,True,8908.503000000026,15628.094000000041,6145.89000000013,10747.238000000129,3268.555999999866,503.4920000003185,1464.2360000002664
2016,111,79,190,Au,True,7322.916999999899,16604.89599999995,3653.2929999998305,9066.659999999916,3913.9419999998063,523.7719999998808,1450.0479999999516
2016,110,80,190,Hg,True,9815.539000000106,17311.454000000143,5077.686999999918,8127.653999999864,4068.903999999864,528.0120000001043,2364.435999999987
2016,109,81,190,Tl,True,7827.130000000121,18178.19600000023,2034.4690000002738,6578.596000000136,4917.939999999711,535.2840000004508,2838.0200000002515
2016,108,82,190,Pb,True,10643.999000000069,18744.02600000007,3089.4799999999814,4792.734000000171,5697.510000000009,462.08800000022165,2560.844000000274
2016,107,83,190,Bi,True,8606.168999999994,19547.44799999986,44.46900000004098,2841.0160000000615,6862.189999999944,469.6919999998063,1788.4120000000112
2016,106,84,190,Po,True,11213.26099999994,20162.256000000052,1788.2090000000317,1326.53600000008,7693.181999999797,512.8760000001639,
2016,118,73,191,Ta,False,,,,,,,
2016,117,74,191,W,True,4865.214999999851,11701.279000000097,,,,,
2016,116,75,191,Re,True,6785.716999999946,12513.88599999994,7256.916999999899,,120.51699999999255,489.83199999993667,
2016,115,76,191,Os,True,5758.728000000119,13551.110000000102,8048.418000000063,15355.682000000263,1083.8639999998268,409.4880000001285,2693.4720000003
2016,114,77,191,Ir,True,8026.3930000001565,14401.803000000073,5289.823000000091,13307.68200000003,2082.9139999998733,431.7170000001788,2033.6130000001285
2016,113,78,191,Pt,True,6463.186999999918,15371.689999999944,6233.667000000132,11289.47900000005,3095.6629999997094,447.8489999999292,1347.7400000002235
2016,112,79,191,Au,True,9035.611000000034,16358.527999999933,3780.400999999838,9926.290999999968,3326.5049999998882,608.9469999999274,1668.969999999972
2016,111,80,191,Hg,True,7292.570000000065,17108.10900000017,5047.340000000084,8700.632999999914,3668.275999999838,495.3130000003148,2520.065999999875
2016,110,81,191,Tl,True,9982.343999999808,17809.47399999993,2201.273999999976,7278.960999999894,4320.004999999888,472.58599999989383,3099.461999999825
2016,109,82,191,Pb,True,7885.823000000091,18529.82200000016,3148.1729999999516,5182.642000000225,5461.895999999717,423.7880000001751,2510.6250000004657
2016,108,83,191,Bi,True,10711.27099999995,19317.439999999944,111.74099999992177,3201.220999999903,6780.176999999909,529.6879999998491,1795.434999999823
2016,107,84,191,Po,True,8576.105999999912,19789.366999999853,1758.1459999999497,1802.6149999999907,7493.334000000032,390.14299999992363,1336.3049999999348
2016,106,85,191,At,True,,,-1138.7269999999553,649.4820000000764,7822.262999999803,,
2016,119,73,192,Ta,False,,,,,,,
2016,118,74,192,W,False,,,,,,,
2016,117,75,192,Re,True,5309.908999999985,12095.625999999931,7701.6110000000335,,-401.68800000008196,,
2016,116,76,192,Os,True,7558.311999999685,13317.039999999804,8821.012999999803,16077.929999999702,360.6359999999404,621.5719999996945,2622.175999999512
2016,115,77,192,Ir,True,6198.22499999986,14224.618000000017,5729.319999999832,13777.737999999896,1756.2879999999423,385.94799999985844,1823.3899999998976
2016,114,78,192,Pt,True,8661.414999999804,15124.601999999722,6868.68899999978,12158.511999999871,2423.820000000065,510.31999999959953,1684.965999999782
2016,113,79,192,Au,True,7045.513000000035,16081.124000000069,4362.726999999955,10596.394000000088,3147.875999999931,498.55200000014156,1853.0979999999981
2016,112,80,192,Hg,True,9490.871999999974,16783.44200000004,5502.601000000024,9283.001999999862,3384.564000000013,468.2960000000894,2508.5819999999367
2016,111,81,192,Tl,True,7660.56799999997,17642.91199999978,2569.271999999881,7616.611999999965,4074.152000000002,435.10399999958463,2882.0339999997523
2016,110,82,192,Pb,True,10396.114999999758,18281.93799999985,3561.9439999999013,5763.217999999877,5220.987999999896,487.2939999997616,2736.6299999996554
2016,109,83,192,Bi,True,8366.485000000102,19077.756000000052,592.402999999933,3740.5759999998845,6376.887999999803,440.841999999946,1977.0060000000522
2016,108,84,192,Po,True,11073.273999999976,19649.37999999989,2120.148999999976,2231.8899999998976,7319.743999999948,572.743999999715,1448.0959999996703
2016,107,85,192,At,True,9009.290999999968,,-705.5419999998994,1052.6040000000503,7695.608000000007,,
2016,120,73,193,Ta,False,,,,,,,
2016,119,74,193,W,False,,,,,,,
2016,118,75,193,Re,True,6714.145000000019,12024.054000000004,,,,,
2016,117,76,193,Os,True,5583.310000000289,13141.621999999974,9094.414000000106,16796.02500000014,-201.64400000032037,881.6520000002347,2818.4950000003446
2016,116,77,193,Ir,True,7771.8610000000335,13970.085999999894,5942.869000000181,14763.881999999983,1017.8919999999925,671.3299999998417,2155.0359999998473
2016,115,78,193,Pt,True,6262.4260000002105,14923.841000000015,6932.89000000013,12662.209999999963,2082.339999999851,466.8990000002086,1550.4930000000168
2016,114,79,193,Au,True,8704.06799999997,15749.581000000006,4405.380000000121,11274.068999999901,2619.7879999999423,444.71799999987707,1945.7609999999404
2016,113,80,193,Hg,True,7121.923999999883,16612.795999999857,5579.0119999998715,9941.738999999827,2982.2310000001453,518.9769999997225,2718.274999999674
2016,112,81,193,Tl,True,9676.320000000065,17336.888000000035,2754.719999999972,8257.320999999996,3679.810999999987,516.3200000000652,3131.097999999998
2016,111,82,193,Pb,True,7709.919000000227,18106.033999999985,3611.2950000001583,6180.567000000039,5006.983999999706,450.3410000000149,2740.9590000000317
2016,110,83,193,Bi,True,10421.266999999993,18787.752000000095,617.5550000001676,4179.499000000069,6306.686999999918,504.1400000001304,2015.7569999999832
2016,109,84,193,Po,True,8325.949999999953,19399.22399999993,2079.613999999827,2672.0169999997597,7093.820999999996,525.5989999996964,1469.6819999995641
2016,108,85,193,At,True,11064.45299999998,20073.743999999948,-714.3629999998957,1405.78600000008,7572.433999999892,528.0359999998473,
2016,107,86,193,Rn,True,,,1171.8519999999553,466.3100000000559,8039.983000000007,,
2016,121,73,194,Ta,False,,,,,,,
2016,120,74,194,W,False,,,,,,,
2016,119,75,194,Re,False,,,,,,,
2016,118,76,194,Os,True,7112.157999999821,12695.46800000011,9492.426999999909,,-477.7379999998957,710.8519999999553,
2016,117,77,194,Ir,True,6066.809000000125,13838.670000000158,6426.368000000017,15520.782000000123,679.2519999998622,792.1400000003632,2335.6800000004005
2016,116,78,194,Pt,True,8351.855999999912,14614.282000000123,7512.885000000009,13455.75400000019,1522.8659999999218,587.1520000000019,1811.9840000001714
2016,115,79,194,Au,True,6878.503999999957,15582.571999999927,5021.457999999868,11954.347999999998,2116.6939999999013,513.1480000000447,2091.8600000001024
2016,114,80,194,Hg,True,9193.222000000067,16315.14599999995,6068.165999999968,10473.54600000009,2697.5120000001043,530.6399999998976,2731.311999999918
2016,113,81,194,Tl,True,7531.4880000001285,17207.808000000194,3164.284000000218,8743.29600000009,3471.239999999758,506.0440000004601,3093.7760000003036
2016,112,82,194,Pb,True,10084.72499999986,17794.644000000088,4019.6999999999534,6774.4199999999255,4737.797999999952,511.68399999989197,2931.375999999931
2016,111,83,194,Bi,True,8215.647000000114,18636.914000000106,1123.283000000054,4734.578000000212,5918.1699999999255,514.164000000339,2270.856000000378
2016,110,84,194,Po,True,10750.68600000022,19076.636000000173,2409.033000000054,3026.5880000002217,6987.133999999845,465.5360000003129,1424.1720000002533
2016,109,85,194,At,True,8724.268999999855,19788.721999999834,-316.0439999999944,1763.5699999998324,7454.334000000032,451.6559999997262,
2016,108,86,194,Rn,True,11390.758000000147,,1498.157000000123,783.7940000002272,7862.485999999801,,
2016,121,74,195,W,False,,,,,,,
2016,120,75,195,Re,False,,,,,,,
2016,119,76,195,Os,True,5147.811999999918,12259.96999999974,,,-760.3349999999627,,
2016,118,77,195,Ir,True,7231.946999999927,13298.756000000052,6546.157000000123,16038.584000000032,233.0219999998808,584.3780000000261,2013.1710000000894
2016,117,78,195,Pt,True,6105.085999999894,14456.941999999806,7551.161999999778,13977.529999999795,1176.5080000001471,688.2949999996927,1653.0899999996182
2016,116,79,195,Au,True,8426.359000000171,15304.863000000129,5095.961000000127,12608.846000000136,1716.7279999998864,589.5400000002701,2256.285000000382
2016,115,80,195,Hg,True,6900.597000000067,16093.819000000134,6090.259000000078,11111.716999999946,2260.1019999999553,424.15400000009686,2801.5779999999795
2016,114,81,195,Tl,True,9289.079999999842,16820.56799999997,3260.1419999999925,9328.30799999996,3217.7709999999497,491.45200000004843,3218.369999999879
2016,113,82,195,Pb,True,7570.96800000011,17655.69299999997,4059.179999999935,7223.464000000153,4459.399999999907,475.19900000002235,2995.12900000019
2016,112,83,195,Bi,True,10067.964999999851,18283.611999999965,1106.5230000000447,5126.222999999998,5832.548999999883,479.3289999999106,2218.4890000000596
2016,111,84,195,Po,True,8122.939000000013,18873.625000000233,2316.3249999999534,3439.6080000000075,6750.017999999924,429.20500000030734,1428.3370000000577
2016,110,85,195,At,True,10821.439000000246,19545.7080000001,-245.29099999996834,2163.7420000000857,7344.1659999997355,518.1040000002831,1310.1760000002105
2016,109,86,195,Rn,True,8744.490999999922,20135.24900000007,1518.37900000019,1202.3350000001956,7694.100999999791,452.68800000008196,
2016,122,74,196,W,False,,,,,,,
2016,121,75,196,Re,False,,,,,,,
2016,120,76,196,Os,True,6836.804000000237,11984.616000000155,,,,,
2016,119,77,196,Ir,True,5814.582999999868,13046.529999999795,7212.928000000073,,-271.65200000000186,,
2016,118,78,196,Pt,True,7922.044000000227,14027.130000000121,8241.259000000078,14787.416000000201,812.7759999996051,625.1140000002924,1899.8040000004694
2016,117,79,196,Au,True,6643.064999999711,15069.423999999883,5633.939999999944,13185.101999999722,1271.8880000000354,484.73799999966286,2217.2819999994244
2016,116,80,196,Hg,True,8883.908999999985,15784.506000000052,6547.808999999892,11643.770000000019,2037.6079999997746,513.5340000002179,2824.2320000000764
2016,115,81,196,Tl,True,7412.683999999892,16701.763999999734,3772.2289999998175,9862.487999999896,2850.600000000093,527.0079999994487,3411.70999999973
2016,114,82,196,Pb,True,9711.992000000086,17282.960000000196,4482.092000000179,7742.234000000171,4238.279999999795,421.15000000037253,3039.2080000003334
2016,113,83,196,Bi,True,8054.784999999916,18122.749999999767,1590.339999999851,5649.519999999786,5438.331999999937,619.7279999996535,2366.065999999875
2016,112,84,196,Po,True,10488.160999999847,18611.09999999986,2736.5209999999497,3843.0439999999944,6657.971999999834,468.1579999998212,1507.8279999999795
2016,111,85,196,At,True,8515.626999999862,19337.066000000108,147.3969999998808,2463.721999999834,7195.023999999976,394.5840000002645,1374.5039999997243
2016,110,86,196,Rn,True,11150.766999999993,19895.257999999914,1847.7069999999367,1602.4159999999683,7616.607999999775,551.3580000000075,
2016,123,74,197,W,False,,,,,,,
2016,122,75,197,Re,False,,,,,,,
2016,121,76,197,Os,False,,,,,,,
2016,120,77,197,Ir,True,6899.795000000158,12714.378000000026,7275.918999999994,,-457.30200000014156,437.1870000001509,
2016,119,78,197,Pt,True,5846.602999999886,13768.647000000114,8273.279000000097,15486.20700000017,549.4830000000075,657.2340000001714,1781.9729999999981
2016,118,79,197,Au,True,8072.258000000147,14715.322999999858,5784.153999999864,14025.412999999942,971.4909999999218,618.6979999998584,2527.7279999998864
2016,117,80,197,Hg,True,6785.756000000052,15669.665000000037,6690.500000000233,12324.440000000177,1514.277999999933,521.2239999999292,3055.0560000003316
2016,116,81,197,Tl,True,8916.43200000003,16329.115999999922,3804.751999999862,10352.560999999754,2638.2360000000335,468.6689999997616,3318.7589999996126
2016,115,82,197,Pb,True,7468.501999999862,17180.493999999948,4537.910000000149,8310.138999999966,3891.7019999998156,551.5840000000317,3269.1979999998584
2016,114,83,197,Bi,True,9749.498000000138,17804.283000000054,1627.8459999999031,6109.938000000082,5365.153999999864,551.3030000000726,2395.724000000162
2016,113,84,197,Po,True,7956.259000000078,18444.419999999925,2637.9950000001118,4228.334999999963,6411.631999999983,451.31999999983236,1508.8830000001471
2016,112,85,197,At,True,10511.976999999955,19027.603999999817,171.21299999998882,2907.7339999999385,7104.314000000013,416.84099999978207,1456.5419999998994
2016,111,86,197,Rn,True,8531.793999999994,19682.560999999987,1863.874000000069,2011.2709999999497,7410.763999999734,529.9600000001956,
2016,110,87,197,Fr,True,,,-994.1410000000615,853.5659999998752,7896.38599999994,,
2016,123,75,198,Re,False,,,,,,,
2016,122,76,198,Os,False,,,,,,,
2016,121,77,198,Ir,False,,,,,,,
2016,120,78,198,Pt,True,7555.412999999942,13402.015999999829,8928.89699999988,16204.815999999875,106.22799999988638,564.1159999996889,2027.5159999998286
2016,119,79,198,Au,True,6512.428000000073,14584.68600000022,6449.97900000005,14723.258000000147,525.8719999999739,782.7520000003278,2678.9240000001155
2016,118,80,198,Hg,True,8485.215999999782,15270.971999999834,7103.457999999868,12887.611999999732,1380.9180000000633,579.2679999996908,3012.9079999995884
2016,117,81,198,Tl,True,7258.324000000255,16174.756000000285,4277.320000000065,10967.820000000298,2258.4159999997355,513.5560000003316,3547.820000000298
2016,116,82,198,Pb,True,9393.30799999996,16861.809999999823,5014.78600000008,8819.537999999942,3691.6159999999218,535.6719999997877,3367.399999999907
2016,115,83,198,Bi,True,7753.523999999976,17503.022000000114,1912.8680000000168,6450.778000000166,5143.118000000017,359.0439999999944,2254.4000000001397
2016,114,84,198,Po,True,10186.68299999996,18142.94200000004,3075.179999999935,4703.025999999838,6309.673999999883,532.0200000000186,1593.7039999999106
2016,113,85,198,At,True,8430.504999999888,18942.481999999844,645.4589999997988,3283.4539999999106,6889.456000000238,526.5359999996144,1552.5079999996815
2016,112,86,198,Rn,True,10812.105999999912,19343.899999999907,2164.003000000026,2335.216000000015,7349.344000000041,426.8519999999553,
2016,111,87,198,Fr,True,8751.279000000097,,-774.655999999959,1089.21800000011,7869.375999999698,,
2016,124,75,199,Re,False,,,,,,,
2016,123,76,199,Os,False,,,,,,,
2016,122,77,199,Ir,True,,12277.190999999875,,,,,
2016,121,78,199,Pt,True,5556.0,13111.412999999942,,,-301.9600000001956,616.6799999999348,
2016,120,79,199,Au,True,7584.196999999927,14096.625,6478.763000000035,15407.659999999916,173.62199999997392,646.9129999999423,2742.652000000002
2016,119,80,199,Hg,True,6663.225000000326,15148.441000000108,7254.255000000121,13704.234000000171,822.7789999996312,889.4020000002347,3401.478000000352
2016,118,81,199,Tl,True,8602.122999999905,15860.44700000016,4394.227000000188,11497.685000000056,2082.652000000002,596.4990000003017,3562.8000000000466
2016,117,82,199,Pb,True,7235.601999999955,16628.909999999916,4992.06399999978,9269.383999999845,3356.6110000000335,447.0969999998342,3402.086999999825
2016,116,83,199,Bi,True,9499.456000000006,17252.97999999998,2019.0160000000615,7033.802000000142,4932.741999999853,491.44999999995343,2463.9270000001416
2016,115,84,199,Po,True,7806.417000000132,17993.100000000093,3128.0730000000913,5040.941000000108,6074.22499999986,537.8340000002645,1599.194000000367
2016,114,85,199,At,True,10180.258000000147,18610.763000000035,639.0339999999851,3714.21399999992,6777.162999999942,502.1219999999739,1548.2899999998044
2016,113,86,199,Rn,True,8340.494999999879,19152.60099999979,2073.9930000000168,2719.4519999998156,7131.788000000175,437.20599999977276,1577.8889999997336
2016,112,87,199,Fr,True,10873.950999999885,19625.22999999998,-712.810999999987,1451.1920000000391,7816.86400000006,299.7349999998696,
2016,124,76,200,Os,False,,,,,,,
2016,123,77,200,Ir,False,,,,,,,
2016,122,78,200,Pt,True,7281.90000000014,12837.90000000014,9489.606000000145,,-747.0560000000987,602.3800000001211,
2016,121,79,200,Au,True,6217.736999999965,13801.933999999892,7140.5,,-229.53200000012293,546.5159999998286,
2016,120,80,200,Hg,True,8028.4789999998175,14691.704000000143,7698.537000000011,14177.300000000047,716.344000000041,707.0039999999572,3162.000000000233
2016,119,81,200,Tl,True,7059.077000000048,15661.199999999953,4790.078999999911,12044.334000000032,1666.6399999996647,585.5620000001509,3772.0560000000987
2016,118,82,200,Pb,True,9090.53600000008,16326.138000000035,5480.476999999955,9874.704000000143,3149.9839999999385,493.83800000022165,3606.094000000041
2016,117,83,200,Bi,True,7644.522000000114,17143.97800000012,2427.93600000022,7420.0,4700.903999999631,630.5000000002328,2622.1180000000168
2016,116,84,200,Po,True,9804.504999999888,17610.92200000002,3433.121999999974,5452.138000000035,5981.712000000058,468.31199999991804,1541.3359999998938
2016,115,85,200,At,True,8235.688000000082,18415.94600000023,1068.3049999999348,4196.378000000026,6596.2599999997765,670.4640000001527,1702.502000000095
2016,114,86,200,Rn,True,10576.553000000073,18917.04799999995,2470.2879999999423,3109.3219999999274,7043.39599999995,504.6459999997169,1610.9859999998007
2016,113,87,200,Fr,True,8710.259000000078,19584.209999999963,-343.04699999978766,1730.946000000229,7622.2319999998435,405.33400000003166,
2016,125,76,201,Os,False,,,,,,,
2016,124,77,201,Ir,False,,,,,,,
2016,123,78,201,Pt,True,5212.832999999868,12494.733000000007,,,,,
2016,122,79,201,Au,True,7231.975000000093,13449.712000000058,7090.574999999953,16580.1810000001,-561.7120000000577,564.4950000001118,2641.597000000067
2016,121,80,201,Hg,True,6230.560000000056,14259.038999999873,7711.360000000102,14851.860000000102,332.3869999998715,509.7530000000261,3149.8290000001434
2016,120,81,201,Tl,True,8204.87099999981,15263.947999999858,4966.470999999903,12665.007999999914,1534.0270000000019,540.6599999996834,3743.053999999771
2016,119,82,201,Pb,True,7091.277000000002,16181.813000000082,5512.676999999909,10302.75599999982,2844.462999999989,523.4990000000689,3684.843999999808
2016,118,83,201,Bi,True,9117.007999999914,16761.530000000028,2454.408000000054,7934.885000000009,4500.327999999747,510.5130000000354,2610.749000000069
2016,117,84,201,Po,True,7650.76099999994,17455.26599999983,3439.3609999998007,5867.2970000000205,5799.4529999999795,522.837999999756,1656.8789999999572
2016,116,85,201,At,True,9872.95299999998,18108.64100000006,1136.753000000026,4569.875,6472.804999999935,592.8500000000931,1657.9040000000969
2016,115,86,201,Rn,True,8138.841999999946,18715.39500000002,2373.4419999998063,3441.746999999741,6860.813000000082,491.45799999986775,1597.8799999996554
2016,114,87,201,Fr,True,10615.236000000034,19325.49500000011,-304.3639999998268,2165.9240000001155,7518.972999999765,470.80700000026263,
2016,113,88,201,Ra,True,,,1484.6099999998696,1141.563000000082,8001.496000000043,,
2016,126,76,202,Os,False,,,,,,,
2016,125,77,202,Ir,False,,,,,,,
2016,124,78,202,Pt,True,7022.687000000151,12235.520000000019,,,,,
2016,123,79,202,Au,True,6023.44299999997,13255.418000000063,7901.185000000056,,,,
2016,122,80,202,Hg,True,7754.14000000013,13984.700000000186,8233.52500000014,15324.100000000093,133.65999999968335,497.2200000004377,2981.6720000002533
2016,121,81,202,Tl,True,6870.766999999993,15075.637999999803,5606.67799999984,13318.037999999942,1175.688000000082,567.1839999996591,4074.4159999997355
2016,120,82,202,Pb,True,8741.022999999812,15832.299999999814,6048.828999999911,11015.299999999814,2588.655999999959,520.4719999996014,4036.6679999995977
2016,119,83,202,Bi,True,7396.469999999972,16513.477999999886,2759.601000000024,8272.277999999933,4362.18200000003,466.49599999981,2560.5479999999516
2016,118,84,202,Po,True,9491.849000000162,17142.610000000102,3814.2020000000484,6268.610000000102,5700.911999999778,600.2880000001751,1662.1240000003017
2016,117,85,202,At,True,7872.529000000097,17745.482000000076,1358.5210000001825,4797.881999999983,6353.799999999814,318.15600000019185,1417.9960000000428
2016,116,86,202,Rn,True,10273.560000000289,18412.402000000235,2774.0490000001155,3910.8020000001416,6773.935999999754,574.1080000004731,1664.2280000001192
2016,115,87,202,Fr,True,8563.639999999898,19178.87599999993,120.4340000001248,2493.875999999931,7385.837999999756,547.3839999998454,
2016,114,88,202,Ra,True,10933.326000000117,,1802.6999999999534,1498.3360000001267,7880.275999999838,,
2016,127,76,203,Os,False,,,,,,,
2016,126,77,203,Ir,False,,,,,,,
2016,125,78,203,Pt,False,,,,,,,
2016,124,79,203,Au,True,6861.773999999976,12885.216999999946,7740.271999999881,,-1169.7380000001285,,
2016,123,80,203,Hg,True,5995.145999999717,13749.285999999847,8205.227999999886,16106.412999999942,-305.4860000000335,588.0719999996945,3027.403999999864
2016,122,81,203,Tl,True,7852.5210000001825,14723.288000000175,5705.058999999892,13938.584000000032,907.3639999998268,521.2770000002347,4057.563000000082
2016,121,82,203,Pb,True,6917.291000000201,15658.314000000013,6095.353000000119,11702.030999999959,2334.590000000084,532.0500000000466,4389.341999999946
2016,120,83,203,Bi,True,8854.54700000002,16251.016999999993,2873.125000000233,8921.954000000143,4109.757999999914,568.6620000000112,2896.944000000134
2016,119,84,203,Po,True,7440.578999999911,16932.428000000073,3858.310999999987,6617.912000000011,5495.934999999823,579.3370000000577,1641.091000000015
2016,118,85,203,At,True,9643.261999999871,17515.79099999997,1509.933999999892,5324.13599999994,6209.993999999948,563.8999999999069,1599.0500000000466
2016,117,86,203,Rn,True,7950.376999999862,18223.93700000015,2851.896999999881,4210.418000000063,6629.976000000024,525.1060000001453,1625.007000000216
2016,116,87,203,Fr,True,10291.047999999952,18854.68799999985,137.92199999978766,2911.970999999903,7275.047999999952,525.7819999998901,1564.2399999999907
2016,115,88,203,Ra,True,8484.372999999905,19417.699000000022,1723.4329999999609,1843.8670000000857,7736.397999999812,452.2180000001099,
2016,127,77,204,Ir,False,,,,,,,
2016,126,78,204,Pt,False,,,,,,,
2016,125,79,204,Au,False,,,,,,,
2016,124,80,204,Hg,True,7492.334000000032,13487.479999999749,8835.787999999942,16576.059999999823,-515.9199999999255,1089.2279999998864,2902.6679999998305
2016,123,81,204,Tl,True,6655.932999999961,14508.454000000143,6365.846000000136,14571.074000000022,469.1679999998305,458.6200000003446,4311.022000000114
2016,122,82,204,Pb,True,8394.537000000011,15311.828000000212,6637.368999999948,12342.42799999984,1968.53199999989,493.38400000031106,4685.574000000022
2016,121,83,204,Bi,True,7192.435000000056,16046.982000000076,3148.2690000000875,9243.622000000207,3976.399999999907,522.098000000231,2881.824000000255
2016,120,84,204,Po,True,9101.743000000017,16542.321999999927,4105.506999999983,6978.632000000216,5484.727999999886,552.2720000001136,1609.1180000002496
2016,119,85,204,At,True,7784.064000000013,17427.325999999885,1853.4189999999944,5711.729999999981,6070.452000000048,730.275999999838,1766.6980000000913
2016,118,86,204,Rn,True,9887.9169999999,17838.29399999976,3096.5519999999087,4606.485999999801,6546.564000000013,532.9439999996684,1564.369999999879
2016,117,87,204,Fr,True,8340.444000000134,18631.492000000086,527.9890000000596,3379.8859999999404,7170.291999999899,639.0200000002515,1673.9799999999814
2016,116,88,204,Ra,True,10676.267000000225,19160.64000000013,2108.6520000002347,2246.5740000000224,7636.683999999659,526.8040000004694,
2016,128,77,205,Ir,False,,,,,,,
2016,127,78,205,Pt,False,,,,,,,
2016,126,79,205,Au,False,,,,,,,
2016,125,80,205,Hg,True,5668.880000000121,13161.214000000153,,,-971.9670000001788,2819.00400000019,
2016,124,81,205,Tl,True,7546.0779999999795,14202.01099999994,6419.590000000084,15255.378000000026,155.06499999994412,845.8020000001416,4443.6130000001285
2016,123,82,205,Pb,True,6731.726999999955,15126.263999999966,6713.162999999942,13079.009000000078,1467.3649999999907,301.85699999984354,5125.553000000073
2016,122,83,205,Bi,True,8489.919999999925,15682.354999999981,3243.652000000002,9881.02099999995,3691.3509999997914,549.6000000000931,3140.253000000026
2016,121,84,205,Po,True,7251.347999999998,16353.091000000015,4164.4199999999255,7312.689000000013,5324.65699999989,586.0600000000559,1621.3830000001471
2016,120,85,205,At,True,9167.827000000048,16951.89100000006,1919.503000000026,6025.010000000009,6019.632999999914,553.7780000001658,1574.5230000000447
2016,119,86,205,Rn,True,7810.914000000106,17698.831000000006,3123.402000000002,4976.820999999996,6386.410999999847,631.2550000001211,1653.216999999946
2016,118,87,205,Fr,True,9988.461999999825,18328.90599999996,628.5339999999851,3725.085999999894,7054.783000000054,651.6139999998268,1603.2229999997653
2016,117,88,205,Ra,True,8289.213999999687,18965.480999999912,2057.4219999997877,2585.4109999998473,7486.311999999918,528.4569999997038,
2016,116,89,205,Ac,True,,,-760.9210000003222,1347.7309999999125,8093.241000000155,,
2016,128,78,206,Pt,False,,,,,,,
2016,127,79,206,Au,False,,,,,,,
2016,126,80,206,Hg,True,6729.371999999741,12398.251999999862,,,-678.651999999769,3935.9559999997728,
2016,125,81,206,Tl,True,6503.755999999819,14049.833999999799,7254.465999999782,,-325.247999999905,3410.2959999996237,
2016,124,82,206,Pb,True,8086.716999999946,14818.443999999901,7253.801999999909,13673.391999999993,1134.788000000175,712.7919999996666,5411.499999999767
2016,123,83,206,Bi,True,7034.96399999992,15524.883999999845,3546.8889999999665,10260.051999999909,3527.153999999864,540.2039999996778,3240.315999999875
2016,122,84,206,Po,True,8738.701999999816,15990.049999999814,4413.201999999816,7656.8539999998175,5326.977999999886,566.5679999995045,1612.0919999997132
2016,121,85,206,At,True,7529.222999999998,16697.050000000047,2197.378000000026,6361.797999999952,5886.879999999888,514.2280000001192,1547.6319999999832
2016,120,86,206,Rn,True,9494.435999999987,17305.350000000093,3450.0109999999404,5369.5139999999665,6383.824000000022,640.0520000001416,1652.4240000001155
2016,119,87,206,Fr,True,8004.010000000009,17992.471999999834,821.6299999998882,3945.03199999989,6923.302000000142,426.2879999997094,1362.7519999998622
2016,118,88,206,Ra,True,10344.621999999974,18633.83599999966,2413.5819999999367,3042.1159999999218,7415.250000000233,653.5119999996386,1582.1919999998063
2016,117,89,206,Ac,True,8698.61900000018,,-351.51599999982864,1705.905999999959,7958.2619999998715,,
2016,129,78,207,Pt,False,,,,,,,
2016,128,79,207,Au,False,,,,,,,
2016,127,80,207,Hg,True,3612.8380000002217,10342.209999999963,,,,,
2016,126,81,207,Tl,True,6852.4529999999795,13356.208999999799,7377.5470000000205,,-315.92699999990873,4603.214999999618,
2016,125,82,207,Pb,True,6737.690000000177,14824.407000000123,7487.736000000266,14742.202000000048,392.243999999715,3519.2370000001974,6250.1720000000205
2016,124,83,207,Bi,True,8097.790999999968,15132.754999999888,3557.962999999989,10811.764999999898,3281.8840000000782,786.0069999997504,3405.90699999989
2016,123,84,207,Po,True,7028.329000000143,15767.030999999959,4406.567000000039,7953.456000000006,5215.939999999944,404.04999999981374,1580.1920000000391
2016,122,85,207,At,True,8868.889999999898,16398.112999999896,2327.566000000108,6740.767999999924,5872.537000000011,600.2679999999236,1620.523999999743
2016,121,86,207,Rn,True,7573.139999999898,17067.575999999885,3493.92799999984,5691.305999999866,6251.263000000035,618.5869999998249,1606.338999999687
2016,120,87,207,Fr,True,9673.282000000123,17677.292000000132,1000.4760000000242,4450.486999999965,6893.28199999989,609.4220000000205,1560.7589999998454
2016,119,88,207,Ra,True,8092.402000000235,18437.02400000021,2501.974000000162,3323.6040000000503,7273.22499999986,608.0850000001956,
