regime,family,mechanism,observable,N,Z,A,paired_error_improvement
R0_random,mlp,residual,B,42,27,69,-0.27619382793068326
R0_random,mlp,residual,B/A,42,27,69,-0.004002809100444685
R0_random,mlp,residual,B,37,32,69,1.2872232800436905
R0_random,mlp,residual,B/A,37,32,69,0.018655409855705657
R0_random,mlp,residual,B,38,32,70,-0.5936091899390021
R0_random,mlp,residual,B/A,38,32,70,-0.008480131284842887
R0_random,mlp,residual,B,36,34,70,-0.012327402196206094
R0_random,mlp,residual,B/A,36,34,70,-0.00017610574566008508
R0_random,mlp,residual,B,35,35,70,1.1147155700105031
R0_random,mlp,residual,B/A,35,35,70,0.01592450814300719
R0_random,mlp,residual,B,39,32,71,-0.4579435604147193
R0_random,mlp,residual,B/A,39,32,71,-0.0064499093016157655
R0_random,mlp,residual,B,42,31,73,0.15379218804355332
R0_random,mlp,residual,B/A,42,31,73,0.002106742301966485
R0_random,mlp,residual,B,41,32,73,2.5949771551929643
R0_random,mlp,residual,B/A,41,32,73,0.03554763226291732
R0_random,mlp,residual,B,37,36,73,-0.3352087968771684
R0_random,mlp,residual,B/A,37,36,73,-0.004591901327084497
R0_random,mlp,residual,B,36,37,73,7.400160023311855
R0_random,mlp,residual,B/A,36,37,73,0.10137205511386103
R0_random,mlp,residual,B,38,36,74,-1.668108299719961
R0_random,mlp,residual,B/A,38,36,74,-0.02254200405026974
R0_random,mlp,residual,B,43,32,75,2.768500815346215
R0_random,mlp,residual,B/A,43,32,75,0.0369133442046162
R0_random,mlp,residual,B,40,35,75,-0.42484280926805695
R0_random,mlp,residual,B/A,40,35,75,-0.005664570790240761
R0_random,mlp,residual,B,38,38,76,5.460986559995945
R0_random,mlp,residual,B/A,38,38,76,0.07185508631573612
R0_random,mlp,residual,B,44,33,77,1.0058425301831448
R0_random,mlp,residual,B/A,44,33,77,0.013062890002378504
R0_random,mlp,residual,B,43,34,77,1.6550614225200206
R0_random,mlp,residual,B/A,43,34,77,0.0214943041885717
R0_random,mlp,residual,B,40,37,77,-0.08051510544930807
R0_random,mlp,residual,B/A,40,37,77,-0.0010456507201208835
R0_random,mlp,residual,B,49,29,78,-1.1420845250549974
R0_random,mlp,residual,B/A,49,29,78,-0.014642109295576886
R0_random,mlp,residual,B,47,31,78,0.8016453250309041
R0_random,mlp,residual,B/A,47,31,78,0.010277504167062874
R0_random,mlp,residual,B,45,33,78,1.0334000987357967
R0_random,mlp,residual,B/A,45,33,78,0.013248719214561496
R0_random,mlp,residual,B,49,30,79,1.4041400748360502
R0_random,mlp,residual,B/A,49,30,79,0.017773924997924687
R0_random,mlp,residual,B,42,37,79,0.40573012227059735
R0_random,mlp,residual,B/A,42,37,79,0.005135824332539207
R0_random,mlp,residual,B,47,33,80,0.21283101357744272
R0_random,mlp,residual,B/A,47,33,80,0.002660387669718034
R0_random,mlp,residual,B,42,38,80,0.4149406559562294
R0_random,mlp,residual,B/A,42,38,80,0.005186758199452867
R0_random,mlp,residual,B,41,39,80,1.03571646914736
R0_random,mlp,residual,B/A,41,39,80,0.012946455864342
R0_random,mlp,residual,B,49,32,81,1.9203503012737428
R0_random,mlp,residual,B/A,49,32,81,0.023708028410786945
R0_random,mlp,residual,B,42,39,81,-0.1063176407752735
R0_random,mlp,residual,B/A,42,39,81,-0.0013125634663614014
R0_random,mlp,residual,B,51,31,82,0.03679396247241584
R0_random,mlp,residual,B/A,51,31,82,0.00044870685941970564
R0_random,mlp,residual,B,50,32,82,1.6340603301829333
R0_random,mlp,residual,B/A,50,32,82,0.019927565002230897
R0_random,mlp,residual,B,47,35,82,1.142966592600942
R0_random,mlp,residual,B/A,47,35,82,0.013938616982938318
R0_random,mlp,residual,B,45,37,82,-0.8928821534190092
R0_random,mlp,residual,B/A,45,37,82,-0.010888806749012308
R0_random,mlp,residual,B,42,40,82,4.245816117146546
R0_random,mlp,residual,B/A,42,40,82,0.05177824533105545
R0_random,mlp,residual,B,46,37,83,1.6257698699338334
R0_random,mlp,residual,B/A,46,37,83,0.019587588794383534
R0_random,mlp,residual,B,45,38,83,0.16001326956279627
R0_random,mlp,residual,B/A,45,38,83,0.0019278707176240513
R0_random,mlp,residual,B,43,40,83,-0.17467379979609632
R0_random,mlp,residual,B/A,43,40,83,-0.002104503612001161
R0_random,mlp,residual,B,52,32,84,1.9338507810978172
R0_random,mlp,residual,B/A,52,32,84,0.023022033108307347
R0_random,mlp,residual,B,49,35,84,0.9022930360625878
R0_random,mlp,residual,B/A,49,35,84,0.010741583762649855
R0_random,mlp,residual,B,47,39,86,0.13373464839366989
R0_random,mlp,residual,B/A,47,39,86,0.0015550540510891843
R0_random,mlp,residual,B,46,40,86,0.6177895568871463
R0_random,mlp,residual,B/A,46,40,86,0.007183599498687748
R0_random,mlp,residual,B,44,42,86,5.157255845055715
R0_random,mlp,residual,B/A,44,42,86,0.05996809122157809
R0_random,mlp,residual,B,47,40,87,2.206133612864164
R0_random,mlp,residual,B/A,47,40,87,0.025357857619128323
R0_random,mlp,residual,B,54,34,88,0.5201579475907465
R0_random,mlp,residual,B/A,54,34,88,0.005910885768076665
R0_random,mlp,residual,B,50,38,88,0.42146806783864577
R0_random,mlp,residual,B/A,50,38,88,0.004789409861802794
R0_random,mlp,residual,B,46,42,88,1.7698167916197463
R0_random,mlp,residual,B/A,46,42,88,0.02011155445022439
R0_random,mlp,residual,B,50,39,89,-0.5998577511688836
R0_random,mlp,residual,B/A,50,39,89,-0.006739974732234647
R0_random,mlp,residual,B,55,35,90,0.35469188894887793
R0_random,mlp,residual,B/A,55,35,90,0.003941020988320866
R0_random,mlp,residual,B,51,40,91,0.8586676746916737
R0_random,mlp,residual,B/A,51,40,91,0.009435908513095316
R0_random,mlp,residual,B,47,44,91,0.8585747259619438
R0_random,mlp,residual,B/A,47,44,91,0.0094348870984829
R0_random,mlp,residual,B,57,35,92,2.693371392562881
R0_random,mlp,residual,B/A,57,35,92,0.02927577600611827
R0_random,mlp,residual,B,53,39,92,-0.6416603510734831
R0_random,mlp,residual,B/A,53,39,92,-0.006974569033407425
R0_random,mlp,residual,B,50,42,92,1.0744998651750848
R0_random,mlp,residual,B/A,50,42,92,0.011679346360598752
R0_random,mlp,residual,B,49,43,92,0.5925430299239451
R0_random,mlp,residual,B/A,49,43,92,0.006440685107868969
R0_random,mlp,residual,B,48,44,92,0.770413328861423
R0_random,mlp,residual,B/A,48,44,92,0.008374057922406771
R0_random,mlp,residual,B,57,36,93,0.8161180979411711
R0_random,mlp,residual,B/A,57,36,93,0.00877546341872227
R0_random,mlp,residual,B,51,42,93,3.8371760927642526
R0_random,mlp,residual,B/A,51,42,93,0.04125995798671239
R0_random,mlp,residual,B,49,44,93,2.6062545692124104
R0_random,mlp,residual,B/A,49,44,93,0.02802424267970334
R0_random,mlp,residual,B,50,44,94,1.441066517816239
R0_random,mlp,residual,B/A,50,44,94,0.01533049487038552
R0_random,mlp,residual,B,48,46,94,4.921280092331244
R0_random,mlp,residual,B/A,48,46,94,0.052354043535438766
R0_random,mlp,residual,B,55,40,95,0.5457654750915708
R0_random,mlp,residual,B/A,55,40,95,0.0057448997378060085
R0_random,mlp,residual,B,58,38,96,1.5861354921941029
R0_random,mlp,residual,B/A,58,38,96,0.01652224471035524
R0_random,mlp,residual,B,51,45,96,1.711193356461422
R0_random,mlp,residual,B/A,51,45,96,0.017824930796473147
R0_random,mlp,residual,B,59,38,97,-0.4812402037052834
R0_random,mlp,residual,B/A,59,38,97,-0.0049612392134565295
R0_random,mlp,residual,B,58,39,97,0.7539259733860035
R0_random,mlp,residual,B/A,58,39,97,0.007772432715319624
R0_random,mlp,residual,B,57,40,97,1.979620532664626
R0_random,mlp,residual,B/A,57,40,97,0.020408459099635318
R0_random,mlp,residual,B,53,44,97,3.736671875395132
R0_random,mlp,residual,B/A,53,44,97,0.038522390467991045
R0_random,mlp,residual,B,52,45,97,3.0463799786379013
R0_random,mlp,residual,B/A,52,45,97,0.03140597916121547
R0_random,mlp,residual,B,54,45,99,2.0856525172246165
R0_random,mlp,residual,B/A,54,45,99,0.021067197143682995
R0_random,mlp,residual,B,54,47,101,2.567157689735268
R0_random,mlp,residual,B/A,54,47,101,0.02541740286866602
R0_random,mlp,residual,B,65,37,102,12.591837675416627
R0_random,mlp,residual,B/A,65,37,102,0.12344938897467281
R0_random,mlp,residual,B,63,39,102,1.2785901435705682
R0_random,mlp,residual,B/A,63,39,102,0.012535197485985965
R0_random,mlp,residual,B,64,39,103,-0.17101257978163176
R0_random,mlp,residual,B/A,64,39,103,-0.0016603163085595314
R0_random,mlp,residual,B,59,44,103,2.0304015107553823
R0_random,mlp,residual,B/A,59,44,103,0.019712636026751284
R0_random,mlp,residual,B,58,46,104,0.11453061528413855
R0_random,mlp,residual,B/A,58,46,104,0.0011012559161936403
R0_random,mlp,residual,B,57,47,104,1.4804185189262853
R0_random,mlp,residual,B/A,57,47,104,0.01423479345121428
R0_random,mlp,residual,B,62,43,105,1.0100747400956607
R0_random,mlp,residual,B/A,62,43,105,0.009619759429482483
R0_random,mlp,residual,B,61,44,105,0.975810627258852
R0_random,mlp,residual,B/A,61,44,105,0.0092934345453224
R0_random,mlp,residual,B,58,47,105,1.814661820411402
R0_random,mlp,residual,B/A,58,47,105,0.01728249352772764
R0_random,mlp,residual,B,58,48,106,1.754786453498241
R0_random,mlp,residual,B/A,58,48,106,0.01655458918394567
R0_random,mlp,residual,B,63,44,107,0.2581128057099704
R0_random,mlp,residual,B/A,63,44,107,0.0024122692122427137
R0_random,mlp,residual,B,61,46,107,1.5546416717411375
R0_random,mlp,residual,B/A,61,46,107,0.014529361418141472
R0_random,mlp,residual,B,58,49,107,2.8205893589373545
R0_random,mlp,residual,B/A,58,49,107,0.026360648214367798
R0_random,mlp,residual,B,64,44,108,1.4557788816543962
R0_random,mlp,residual,B/A,64,44,108,0.013479434089392558
R0_random,mlp,residual,B,67,42,109,1.9716341079425774
R0_random,mlp,residual,B/A,67,42,109,0.018088386311399793
R0_random,mlp,residual,B,63,46,109,1.2540782360091498
R0_random,mlp,residual,B/A,63,46,109,0.011505304917515136
R0_random,mlp,residual,B,65,45,110,1.0048209809136779
R0_random,mlp,residual,B/A,65,45,110,0.009134736190124344
R0_random,mlp,residual,B,62,48,110,0.960131143732383
R0_random,mlp,residual,B/A,62,48,110,0.008728464943021663
R0_random,mlp,residual,B,58,52,110,1.0532617413340404
R0_random,mlp,residual,B/A,58,52,110,0.009575106739400367
R0_random,mlp,residual,B,66,45,111,0.2816791757026067
R0_random,mlp,residual,B/A,66,45,111,0.0025376502315550145
R0_random,mlp,residual,B,63,48,111,0.5992992519292102
R0_random,mlp,residual,B/A,63,48,111,0.005399092359722614
R0_random,mlp,residual,B,69,43,112,1.8288133333427368
R0_random,mlp,residual,B/A,69,43,112,0.016328690476274436
R0_random,mlp,residual,B,65,47,112,0.9189873081684254
R0_random,mlp,residual,B/A,65,47,112,0.008205243822932369
R0_random,mlp,residual,B,59,53,112,0.8566639727475831
R0_random,mlp,residual,B/A,59,53,112,0.007648785470960564
R0_random,mlp,residual,B,63,50,113,1.3901678210260116
R0_random,mlp,residual,B/A,63,50,113,0.012302370097575325
R0_random,mlp,residual,B,62,51,113,1.7308950872611604
R0_random,mlp,residual,B/A,62,51,113,0.015317655639479295
R0_random,mlp,residual,B,60,53,113,2.523474533991134
R0_random,mlp,residual,B/A,60,53,113,0.022331633044169328
R0_random,mlp,residual,B,58,55,113,12.498943865135516
R0_random,mlp,residual,B/A,58,55,113,0.1106101227003143
R0_random,mlp,residual,B,70,44,114,1.0328972137170922
R0_random,mlp,residual,B/A,70,44,114,0.009060501874711335
R0_random,mlp,residual,B,63,51,114,1.2597358662848137
R0_random,mlp,residual,B/A,63,51,114,0.011050314616533453
R0_random,mlp,residual,B,64,52,116,1.1094183949020362
R0_random,mlp,residual,B/A,64,52,116,0.009563951680189968
R0_random,mlp,residual,B,73,45,118,4.2622390994654324
R0_random,mlp,residual,B/A,73,45,118,0.03612067033445281
R0_random,mlp,residual,B,70,48,118,1.1994561571467557
R0_random,mlp,residual,B/A,70,48,118,0.01016488268768437
R0_random,mlp,residual,B,68,50,118,0.6993413616343105
R0_random,mlp,residual,B/A,68,50,118,0.005926621708765343
R0_random,mlp,residual,B,67,52,119,0.27914158070677786
R0_random,mlp,residual,B/A,67,52,119,0.0023457275689645197
R0_random,mlp,residual,B,64,55,119,3.339664325226181
R0_random,mlp,residual,B/A,64,55,119,0.028064406094337656
R0_random,mlp,residual,B,71,49,120,-0.02272502146536226
R0_random,mlp,residual,B/A,71,49,120,-0.00018937517887801888
R0_random,mlp,residual,B,65,55,120,0.4470998745836141
R0_random,mlp,residual,B/A,65,55,120,0.0037258322881967842
R0_random,mlp,residual,B,70,51,121,0.2992952201152548
R0_random,mlp,residual,B/A,70,51,121,0.002473514215828552
R0_random,mlp,residual,B,72,50,122,2.064659513487868
R0_random,mlp,residual,B/A,72,50,122,0.016923438635146462
R0_random,mlp,residual,B,71,51,122,0.9547688448794815
R0_random,mlp,residual,B/A,71,51,122,0.007825974138356407
R0_random,mlp,residual,B,69,53,122,0.2016641834652546
R0_random,mlp,residual,B/A,69,53,122,0.0016529851103709394
R0_random,mlp,residual,B,74,49,123,0.5309949475388294
R0_random,mlp,residual,B/A,74,49,123,0.004317032093811621
R0_random,mlp,residual,B,70,53,123,0.7697029478529203
R0_random,mlp,residual,B/A,70,53,123,0.0062577475435196765
R0_random,mlp,residual,B,72,53,125,0.6997936932514222
R0_random,mlp,residual,B/A,72,53,125,0.005598349546011377
R0_random,mlp,residual,B,69,56,125,0.9256840775365163
R0_random,mlp,residual,B/A,69,56,125,0.007405472620292131
R0_random,mlp,residual,B,69,57,126,0.38426712469549784
R0_random,mlp,residual,B/A,69,57,126,0.003049739084884904
R0_random,mlp,residual,B,68,58,126,3.223881088385724
R0_random,mlp,residual,B/A,68,58,126,0.025586357844331144
R0_random,mlp,residual,B,78,49,127,0.25751474357070947
R0_random,mlp,residual,B/A,78,49,127,0.002027675146226059
R0_random,mlp,residual,B,74,54,128,1.105425435087227
R0_random,mlp,residual,B/A,74,54,128,0.008636136211618961
R0_random,mlp,residual,B,75,54,129,1.9279889273529989
R0_random,mlp,residual,B/A,75,54,129,0.01494565059963565
R0_random,mlp,residual,B,73,56,129,1.0743785659108198
R0_random,mlp,residual,B/A,73,56,129,0.008328516014812557
R0_random,mlp,residual,B,77,53,130,2.428612705998148
R0_random,mlp,residual,B/A,77,53,130,0.018681636199985755
R0_random,mlp,residual,B,75,55,130,0.3057075592880665
R0_random,mlp,residual,B/A,75,55,130,0.0023515966099082034
R0_random,mlp,residual,B,73,57,130,0.3639503236456676
R0_random,mlp,residual,B/A,73,57,130,0.002799617874197443
R0_random,mlp,residual,B,70,60,130,3.99853698433094
R0_random,mlp,residual,B/A,70,60,130,0.030757976802545696
R0_random,mlp,residual,B,81,50,131,4.193050882416401
R0_random,mlp,residual,B/A,81,50,131,0.032008022003178635
R0_random,mlp,residual,B,75,56,131,1.4411949760985863
R0_random,mlp,residual,B/A,75,56,131,0.01100148836716478
R0_random,mlp,residual,B,82,50,132,2.9268230323166335
R0_random,mlp,residual,B/A,82,50,132,0.0221729017599745
R0_random,mlp,residual,B,78,54,132,2.2985780807869105
R0_random,mlp,residual,B/A,78,54,132,0.01741347030899175
R0_random,mlp,residual,B,77,55,132,0.8355802055139065
R0_random,mlp,residual,B/A,77,55,132,0.00633015307207505
R0_random,mlp,residual,B,75,57,132,0.27293297925825755
R0_random,mlp,residual,B/A,75,57,132,0.00206767408528983
R0_random,mlp,residual,B,76,57,133,0.4584399816963014
R0_random,mlp,residual,B/A,76,57,133,0.0034469171556112885
R0_random,mlp,residual,B,73,60,133,0.9795527327232776
R0_random,mlp,residual,B/A,73,60,133,0.007365058140776522
R0_random,mlp,residual,B,72,61,133,4.401801930581996
R0_random,mlp,residual,B/A,72,61,133,0.03309625511715787
R0_random,mlp,residual,B,83,51,134,1.080293603876953
R0_random,mlp,residual,B/A,83,51,134,0.00806189256624592
R0_random,mlp,residual,B,82,52,134,5.999637694033709
R0_random,mlp,residual,B/A,82,52,134,0.04477341562711723
R0_random,mlp,residual,B,78,56,134,0.24065803126791252
R0_random,mlp,residual,B/A,78,56,134,0.001795955457223228
R0_random,mlp,residual,B,77,57,134,0.3782861054087334
R0_random,mlp,residual,B/A,77,57,134,0.0028230306373786076
R0_random,mlp,residual,B,75,59,134,0.007046717342973352
R0_random,mlp,residual,B/A,75,59,134,5.2587442858010087e-05
R0_random,mlp,residual,B,83,52,135,4.0825316738578294
R0_random,mlp,residual,B/A,83,52,135,0.030240975361909846
R0_random,mlp,residual,B,82,53,135,5.748186813016218
R0_random,mlp,residual,B/A,82,53,135,0.042579161577897914
R0_random,mlp,residual,B,80,55,135,5.476628666666784
R0_random,mlp,residual,B/A,80,55,135,0.040567619753087286
R0_random,mlp,residual,B,76,59,135,1.0185942615435124
R0_random,mlp,residual,B/A,76,59,135,0.007545142678100092
R0_random,mlp,residual,B,75,60,135,0.31174170165331816
R0_random,mlp,residual,B/A,75,60,135,0.002309197790024579
R0_random,mlp,residual,B,84,52,136,2.634117230019683
R0_random,mlp,residual,B/A,84,52,136,0.019368509044262374
R0_random,mlp,residual,B,76,60,136,0.19120118443538558
R0_random,mlp,residual,B/A,76,60,136,0.0014058910620248937
R0_random,mlp,residual,B,84,53,137,1.6862848341265817
R0_random,mlp,residual,B/A,84,53,137,0.012308648424281619
R0_random,mlp,residual,B,82,55,137,6.841536047513046
R0_random,mlp,residual,B/A,82,55,137,0.04993821932491274
R0_random,mlp,residual,B,80,57,137,3.6202485836126925
R0_random,mlp,residual,B/A,80,57,137,0.02642517214315834
R0_random,mlp,residual,B,85,53,138,0.004457964322000407
R0_random,mlp,residual,B/A,85,53,138,3.2304089289857986e-05
R0_random,mlp,residual,B,77,61,138,-0.051411962450401916
R0_random,mlp,residual,B/A,77,61,138,-0.0003725504525391443
R0_random,mlp,residual,B,81,58,139,2.1696540879870554
R0_random,mlp,residual,B/A,81,58,139,0.015609022215734212
R0_random,mlp,residual,B,80,59,139,2.3788553154463443
R0_random,mlp,residual,B/A,80,59,139,0.0171140670175996
R0_random,mlp,residual,B,77,62,139,0.24987318064381725
R0_random,mlp,residual,B/A,77,62,139,0.001797648781610196
R0_random,mlp,residual,B,86,54,140,1.1590579966523364
R0_random,mlp,residual,B/A,86,54,140,0.00827898569037383
R0_random,mlp,residual,B,80,60,140,0.7381587331303763
R0_random,mlp,residual,B/A,80,60,140,0.005272562379502688
R0_random,mlp,residual,B,76,64,140,3.3585550122425047
R0_random,mlp,residual,B/A,76,64,140,0.023989678658875035
R0_random,mlp,residual,B,83,58,141,3.2976765671451176
R0_random,mlp,residual,B/A,83,58,141,0.02338777707195119
R0_random,mlp,residual,B,89,53,142,9.606670511606353
R0_random,mlp,residual,B/A,89,53,142,0.06765260923666445
R0_random,mlp,residual,B,87,55,142,0.3454996361119811
R0_random,mlp,residual,B/A,87,55,142,0.0024330960289576133
R0_random,mlp,residual,B,80,62,142,1.5674917162280053
R0_random,mlp,residual,B/A,80,62,142,0.011038674057943699
R0_random,mlp,residual,B,88,55,143,1.9653582452397131
R0_random,mlp,residual,B/A,88,55,143,0.013743763952725268
R0_random,mlp,residual,B,82,61,143,3.6203310890371085
R0_random,mlp,residual,B/A,82,61,143,0.02531700062263712
R0_random,mlp,residual,B,81,62,143,3.6314183282172507
R0_random,mlp,residual,B/A,81,62,143,0.025394533763757
R0_random,mlp,residual,B,90,54,144,6.757124591151751
R0_random,mlp,residual,B/A,90,54,144,0.04692447632744272
R0_random,mlp,residual,B,88,56,144,0.4678456934659607
R0_random,mlp,residual,B/A,88,56,144,0.00324892842684695
R0_random,mlp,residual,B,84,60,144,0.8798504771739317
R0_random,mlp,residual,B/A,84,60,144,0.006110072758152304
R0_random,mlp,residual,B,81,63,144,2.908969590002016
R0_random,mlp,residual,B/A,81,63,144,0.020201177708347333
R0_random,mlp,residual,B,79,65,144,0.3925312539076913
R0_random,mlp,residual,B/A,79,65,144,0.0027259114854700783
R0_random,mlp,residual,B,84,61,145,2.03027999340884
R0_random,mlp,residual,B/A,84,61,145,0.014001930989026481
R0_random,mlp,residual,B,83,62,145,3.5192596236147438
R0_random,mlp,residual,B/A,83,62,145,0.024270756024929268
R0_random,mlp,residual,B,92,54,146,11.62055399302426
R0_random,mlp,residual,B/A,92,54,146,0.0795928355686593
R0_random,mlp,residual,B,91,55,146,8.606163749017242
R0_random,mlp,residual,B/A,91,55,146,0.058946327048063296
R0_random,mlp,residual,B,85,61,146,0.5672658958080774
R0_random,mlp,residual,B/A,85,61,146,0.0038853828480005306
R0_random,mlp,residual,B,80,66,146,-0.11318650241742034
R0_random,mlp,residual,B/A,80,66,146,-0.0007752500165576736
R0_random,mlp,residual,B,78,68,146,6.461855557101444
R0_random,mlp,residual,B/A,78,68,146,0.044259284637681126
R0_random,mlp,residual,B,87,60,147,1.1801090835667765
R0_random,mlp,residual,B/A,87,60,147,0.008027952949433852
R0_random,mlp,residual,B,81,66,147,1.4207129606343187
R0_random,mlp,residual,B/A,81,66,147,0.009664714017920536
R0_random,mlp,residual,B,88,60,148,0.4597127621191248
R0_random,mlp,residual,B/A,88,60,148,0.003106167311615708
R0_random,mlp,residual,B,87,61,148,-0.1912556051725005
R0_random,mlp,residual,B/A,87,61,148,-0.0012922676025168953
R0_random,mlp,residual,B,86,62,148,0.280825066576881
R0_random,mlp,residual,B/A,86,62,148,0.0018974666660600066
R0_random,mlp,residual,B,82,66,148,2.416705187594289
R0_random,mlp,residual,B/A,82,66,148,0.016329089105366817
R0_random,mlp,residual,B,87,62,149,0.0008210786559175176
R0_random,mlp,residual,B/A,87,62,149,5.5105950061578625e-06
R0_random,mlp,residual,B,86,63,149,0.4799717096063887
R0_random,mlp,residual,B/A,86,63,149,0.0032212866416536155
R0_random,mlp,residual,B,91,59,150,-0.03496976821611497
R0_random,mlp,residual,B/A,91,59,150,-0.00023313178810743318
R0_random,mlp,residual,B,87,63,150,0.23031855509998422
R0_random,mlp,residual,B/A,87,63,150,0.0015354570339998948
R0_random,mlp,residual,B,82,68,150,0.39094822740480595
R0_random,mlp,residual,B/A,82,68,150,0.00260632151603204
R0_random,mlp,residual,B,85,66,151,1.724840814123354
R0_random,mlp,residual,B/A,85,66,151,0.011422786848499032
R0_random,mlp,residual,B,94,59,153,1.9292564518611925
R0_random,mlp,residual,B/A,94,59,153,0.012609519293210409
R0_random,mlp,residual,B,87,66,153,0.6873181061841933
R0_random,mlp,residual,B/A,87,66,153,0.004492275203818257
R0_random,mlp,residual,B,91,63,154,-0.28359250733456065
R0_random,mlp,residual,B/A,91,63,154,-0.0018415097878867574
R0_random,mlp,residual,B,88,66,154,0.3986878689029254
R0_random,mlp,residual,B/A,88,66,154,0.002588882265603412
R0_random,mlp,residual,B,84,70,154,-0.032894283797304524
R0_random,mlp,residual,B/A,84,70,154,-0.0002135992454370423
R0_random,mlp,residual,B,85,71,156,0.6500864073352659
R0_random,mlp,residual,B/A,85,71,156,0.004167220559841448
R0_random,mlp,residual,B,95,62,157,1.8150974904285704
R0_random,mlp,residual,B/A,95,62,157,0.011561130512283888
R0_random,mlp,residual,B,93,64,157,0.9907153070062122
R0_random,mlp,residual,B/A,93,64,157,0.006310288579657403
R0_random,mlp,residual,B,98,60,158,3.3462227969666856
R0_random,mlp,residual,B/A,98,60,158,0.021178625297257503
R0_random,mlp,residual,B,92,66,158,0.4142028052463047
R0_random,mlp,residual,B/A,92,66,158,0.0026215367420652194
R0_random,mlp,residual,B,90,68,158,0.2454919121939838
R0_random,mlp,residual,B/A,90,68,158,0.001553746279708758
R0_random,mlp,residual,B,99,60,159,4.378133915119179
R0_random,mlp,residual,B/A,99,60,159,0.02753543342842251
R0_random,mlp,residual,B,93,66,159,0.10300458443589378
R0_random,mlp,residual,B/A,93,66,159,0.0006478275750685142
R0_random,mlp,residual,B,92,68,160,-0.006626532157270049
R0_random,mlp,residual,B/A,92,68,160,-4.1415825982937804e-05
R0_random,mlp,residual,B,91,69,160,1.0829580857002838
R0_random,mlp,residual,B/A,91,69,160,0.0067684880356267746
R0_random,mlp,residual,B,100,61,161,4.734080992326881
R0_random,mlp,residual,B/A,100,61,161,0.029404229766005468
R0_random,mlp,residual,B,93,69,162,1.1520439202665784
R0_random,mlp,residual,B/A,93,69,162,0.0071113822238677675
R0_random,mlp,residual,B,88,74,162,1.9100275356024667
R0_random,mlp,residual,B/A,88,74,162,0.011790293429644855
R0_random,mlp,residual,B,99,64,163,0.8166111595996881
R0_random,mlp,residual,B/A,99,64,163,0.005009884414722013
R0_random,mlp,residual,B,94,69,163,1.614066724975828
R0_random,mlp,residual,B/A,94,69,163,0.009902249846477473
R0_random,mlp,residual,B,92,71,163,2.9346069661387446
R0_random,mlp,residual,B/A,92,71,163,0.018003723718642603
R0_random,mlp,residual,B,97,67,164,1.2539173484742605
R0_random,mlp,residual,B/A,97,67,164,0.00764583749069671
R0_random,mlp,residual,B,95,69,164,0.8502449293064274
R0_random,mlp,residual,B/A,95,69,164,0.005184420300648948
R0_random,mlp,residual,B,102,63,165,4.272358177280466
R0_random,mlp,residual,B/A,102,63,165,0.025893079862305858
R0_random,mlp,residual,B,101,64,165,0.6254893034727047
R0_random,mlp,residual,B/A,101,64,165,0.0037908442634709376
R0_random,mlp,residual,B,100,65,165,0.1587476104164125
R0_random,mlp,residual,B/A,100,65,165,0.0009621067297964393
R0_random,mlp,residual,B,99,67,166,0.9899057541210823
R0_random,mlp,residual,B/A,99,67,166,0.005963287675428207
R0_random,mlp,residual,B,91,75,166,1.19200206196615
R0_random,mlp,residual,B/A,91,75,166,0.007180735313049097
R0_random,mlp,residual,B,102,65,167,2.2186798134366654
R0_random,mlp,residual,B/A,102,65,167,0.013285507864890213
R0_random,mlp,residual,B,101,66,167,0.2091358066322755
R0_random,mlp,residual,B/A,101,66,167,0.001252310219354943
R0_random,mlp,residual,B,94,73,167,3.3743358382739643
R0_random,mlp,residual,B/A,94,73,167,0.020205603821999787
R0_random,mlp,residual,B,94,74,168,1.937872524063323
R0_random,mlp,residual,B/A,94,74,168,0.011534955500376923
R0_random,mlp,residual,B,93,75,168,0.1786436456006868
R0_random,mlp,residual,B/A,93,75,168,0.0010633550333374214
R0_random,mlp,residual,B,98,71,169,2.657127263754319
R0_random,mlp,residual,B/A,98,71,169,0.015722646531090644
R0_random,mlp,residual,B,100,70,170,0.8980492961611617
R0_random,mlp,residual,B/A,100,70,170,0.005282642918595069
R0_random,mlp,residual,B,92,78,170,4.099533252160654
R0_random,mlp,residual,B/A,92,78,170,0.024114901483297965
R0_random,mlp,residual,B,101,70,171,-0.328689196530604
R0_random,mlp,residual,B/A,101,70,171,-0.00192215904403862
R0_random,mlp,residual,B,104,68,172,-0.1354550542673678
R0_random,mlp,residual,B/A,104,68,172,-0.0007875293852753944
R0_random,mlp,residual,B,102,70,172,1.0604345111996736
R0_random,mlp,residual,B/A,102,70,172,0.006165316925579498
R0_random,mlp,residual,B,98,74,172,2.5674655834486657
R0_random,mlp,residual,B/A,98,74,172,0.01492712548516666
R0_random,mlp,residual,B,104,69,173,-0.3479395773631495
R0_random,mlp,residual,B/A,104,69,173,-0.002011211429844795
R0_random,mlp,residual,B,103,70,173,-0.19226657763783805
R0_random,mlp,residual,B/A,103,70,173,-0.0011113675007967518
R0_random,mlp,residual,B,101,72,173,0.12877139671400073
R0_random,mlp,residual,B/A,101,72,173,0.0007443433336069406
R0_random,mlp,residual,B,100,73,173,4.321617407835674
R0_random,mlp,residual,B/A,100,73,173,0.024980447444136848
R0_random,mlp,residual,B,97,76,173,1.5212302667000586
