N,Z,A,B_total_MeV,B_1_volume,residual_B_1_volume,residual_BA_1_volume,B_2_surface,residual_B_2_surface,residual_BA_2_surface,B_3_coulomb,residual_B_3_coulomb,residual_BA_3_coulomb,B_4_asymmetry,residual_B_4_asymmetry,residual_BA_4_asymmetry,B_5_pairing,residual_B_5_pairing,residual_BA_5_pairing,is_magic_Z,is_magic_N
123,86,209,1628.5646795,3285.8602534207776,-1657.2955739207775,-7.929643894357787,2657.1976848405466,-1028.6330053405466,-4.921689020768166,1776.2298439733772,-147.66516447337722,-0.7065318874324269,1624.0737442278926,4.490935272107436,0.021487728574676724,1624.0737442278926,4.490935272107436,0.021487728574676724,False,False
122,87,209,1622.6234364999998,3285.8602534207776,-1663.2368169207778,-7.958070894357788,2657.1976848405466,-1034.5742483405468,-4.950116020768166,1755.50118889415,-132.8777523941501,-0.6357787195892349,1619.3498213351882,3.2736151648116447,0.015663230453644233,1619.3498213351882,3.2736151648116447,0.015663230453644233,False,False
121,88,209,1616.2006993,3285.8602534207776,-1669.6595541207776,-7.988801694357788,2657.1976848405466,-1040.9969855405466,-4.980846820768165,1734.531502941908,-118.330803641908,-0.5661760939804211,1613.495715781329,2.7049835186710425,0.012942504874024126,1613.495715781329,2.7049835186710425,0.012942504874024126,False,False
120,89,209,1608.4317095,3285.8602534207776,-1677.4285439207777,-8.025973894357788,2657.1976848405466,-1048.7659753405467,-5.018019020768166,1713.320786116652,-104.88907661665212,-0.501861610605991,1606.5114275663154,1.920281933684464,0.009187951835810833,1606.5114275663154,1.920281933684464,0.009187951835810833,False,False
129,81,210,1640.85369,3301.5820728151352,-1660.7283828151353,-7.908230394357787,2670.915796720118,-1030.0621067201182,-4.905057651048182,1891.2173283216373,-250.36363832163738,-1.1922078015316067,1636.3610215038639,4.492668496136048,0.02139365950540975,1635.560794152807,5.2928958471929946,0.02520426593901426,False,False
128,82,210,1645.552776,3301.5820728151352,-1656.0292968151352,-7.885853794357787,2670.915796720118,-1025.3630207201181,-4.8826810510481815,1871.7248666116752,-226.17209061167523,-1.0770099552936916,1637.6641264960465,7.888649503953502,0.03756499763787382,1638.4643538471034,7.088422152896555,0.03375439120426931,True,False
127,83,210,1644.833904,3301.5820728151352,-1656.7481688151352,-7.889276994357786,2670.915796720118,-1026.081892720118,-4.886104251048181,1851.9917572262816,-207.15785322628153,-0.9864659677441978,1637.8416660807916,6.992237919208492,0.033296371043849964,1637.0414387297346,7.7924652702654384,0.03710697747745447,False,False
126,84,210,1645.212702,3301.5820728151352,-1656.3693708151352,-7.887473194357787,2670.915796720118,-1025.703094720118,-4.884300451048182,1832.0180001654562,-186.80529816545618,-0.8895490388831246,1636.8936402580985,8.319061741901578,0.03961457972334085,1637.6938676091554,7.518834390844631,0.03580397328973634,False,True
125,85,210,1640.449398,3301.5820728151352,-1661.1326748151353,-7.910155594357787,2670.915796720118,-1030.4663987201181,-4.906982851048181,1811.8035954291993,-171.3541974291993,-0.8159723687104729,1634.8200490279678,5.629348972032176,0.026806423676343696,1634.0198216769109,6.4295763230891225,0.030617030109948203,False,False
124,86,210,1637.299713,3301.5820728151352,-1664.2823598151351,-7.9251540943577865,2670.915796720118,-1033.616083720118,-4.921981351048181,1791.348543017511,-154.0488300175109,-0.7335658572262425,1631.6208923903996,5.678820609600507,0.027042002902859557,1632.4211197414566,4.87859325854356,0.02323139646925505,False,False
123,87,210,1630.2561030000002,3301.5820728151352,-1671.325969815135,-7.958695094357786,2670.915796720118,-1040.659693720118,-4.955522351048181,1770.6528429303905,-140.39673993039037,-0.6685559044304303,1627.296170345393,2.9599326546072007,0.014094917402891432,1626.495942994336,3.7601600056641473,0.017905523836495938,False,False
122,88,210,1625.6874269999998,3301.5820728151352,-1675.8946458151354,-7.9804506943577875,2670.915796720118,-1045.2283697201183,-4.977277951048182,1749.7164951678387,-124.02906816783889,-0.5906146103230423,1621.845882892949,3.8415441070508223,0.018293067176432486,1622.646110244006,3.0413167559938756,0.014482460742827979,False,False
121,89,210,1616.583822,3301.5820728151352,-1684.9982508151352,-8.023801194357787,2670.915796720118,-1054.331974720118,-5.020628451048181,1728.5394997298554,-111.95567772985532,-0.5331222749040729,1615.270030033067,1.3137919669329676,0.006256152223490322,1614.4698026820101,2.1140193179899143,0.01006675865709483,False,False
120,90,210,1610.506044,3301.5820728151352,-1691.0760288151353,-8.052742994357788,2670.915796720118,-1060.4097527201181,-5.0495702510481815,1707.1218566164403,-96.61581261644028,-0.46007529817352516,1607.5686117657476,2.9374322342523556,0.013987772544058835,1608.3688391168046,2.137204883195409,0.010177166110454328,False,False
130,81,211,1645.7560065000002,3317.303892209493,-1671.5478857094927,-7.922027894357785,2684.6370865789477,-1038.8810800789474,-4.923607014592168,1906.172320349461,-260.4163138494607,-1.234200539570904,1641.8450871416264,3.9109193583738033,0.018535162835894802,1641.8450871416264,3.9109193583738033,0.018535162835894802,False,False
129,82,211,1649.3886669,3317.303892209493,-1667.9152253094928,-7.904811494357786,2684.6370865789477,-1035.2484196789476,-4.906390614592168,1886.7107011937237,-237.32203429372362,-1.1247489776953725,1643.5208394044248,5.867827495575284,0.027809608983769118,1643.5208394044248,5.867827495575284,0.027809608983769118,True,False
128,83,211,1649.9724195,3317.303892209493,-1667.331472709493,-7.902044894357787,2684.6370865789477,-1034.6646670789478,-4.90362401459217,1867.0088151348295,-217.03639563482966,-1.028608510117676,1644.0756009549607,5.896818545039196,0.027947007322460644,1644.0756009549607,5.896818545039196,0.027947007322460644,False,False
127,84,211,1649.7634661999998,3317.303892209493,-1667.540426009493,-7.903035194357787,2684.6370865789477,-1034.8736203789479,-4.90461431459217,1847.0666621727778,-197.30319597277798,-0.9350862368378103,1643.5093717932334,6.254094406766399,0.029640257851973453,1643.5093717932334,6.254094406766399,0.029640257851973453,False,False
126,85,211,1648.1957995,3317.303892209493,-1669.108092709493,-7.910464894357786,2684.6370865789477,-1036.4412870789477,-4.912044014592169,1826.884242307569,-178.6884428075689,-0.8468646578557767,1641.8221519192432,6.373647580756824,0.030206860572307224,1641.8221519192432,6.373647580756824,0.030206860572307224,False,True
125,86,211,1644.5215932,3317.303892209493,-1672.7822990094928,-7.927878194357786,2684.6370865789477,-1040.1154933789476,-4.9294573145921685,1806.4615555392027,-161.93996233920257,-0.7674879731715761,1639.01394133299,5.507651867010054,0.026102615483459973,1639.01394133299,5.507651867010054,0.026102615483459973,False,False
124,87,211,1639.1242343,3317.303892209493,-1678.179657909493,-7.953458094357787,2684.6370865789477,-1045.5128522789478,-4.95503721459217,1785.7986018676793,-146.67436756767938,-0.6951391827852104,1635.0847400344742,4.039494265525718,0.019144522585429945,1635.0847400344742,4.039494265525718,0.019144522585429945,False,False
123,88,211,1633.3697157,3317.303892209493,-1683.934176509493,-7.980730694357787,2684.6370865789477,-1051.2673708789478,-4.98230981459217,1764.8953812929985,-131.52566559299862,-0.6233443866966759,1630.0345480236952,3.3351676763047635,0.015806481878221628,1630.0345480236952,3.3351676763047635,0.015806481878221628,False,False
122,89,211,1626.2757479999998,3317.303892209493,-1691.0281442094931,-8.014351394357787,2684.6370865789477,-1058.3613385789479,-5.01593051459217,1743.7518938151607,-117.47614581516086,-0.5567589849059756,1623.8633653006534,2.412382699346381,0.011433093361831188,1623.8633653006534,2.412382699346381,0.011433093361831188,False,False
121,90,211,1618.7604766,3317.303892209493,-1698.543415609493,-8.049968794357786,2684.6370865789477,-1065.8766099789477,-5.051547914592169,1722.3681394341656,-103.6076628341657,-0.49103157741310755,1616.571191865349,2.1892847346509825,0.01037575703626058,1616.571191865349,2.1892847346509825,0.01037575703626058,False,False
120,91,211,1609.8023028,3317.303892209493,-1707.501589409493,-8.092424594357785,2684.6370865789477,-1074.8347837789477,-5.094003714592169,1700.744118150013,-90.94181535001303,-0.43100386421807124,1608.1580277177811,1.6442750822188827,0.007792772901511293,1608.1580277177811,1.6442750822188827,0.007792772901511293,False,False
130,82,212,1654.5159036,3333.025711603851,-1678.509808003851,-7.917499094357788,2698.3615343507217,-1043.8456307507217,-4.923800145050574,1901.691728029545,-247.17582442954495,-1.165923700139363,1649.2397259930713,5.276177606928741,0.024887630221361985,1650.036169742076,4.479733857923975,0.02113082008454705,True,False
129,83,212,1654.302568,3333.025711603851,-1678.723143603851,-7.918505394357788,2698.3615343507217,-1044.0589663507217,-4.9248064450505735,1882.0208686142073,-227.71830061420724,-1.0741429274255059,1650.1682486883487,4.134319311651325,0.01950150618703455,1649.371804939344,4.930763060656091,0.023258316323849483,False,False
128,84,212,1655.7716856,3333.025711603851,-1677.254026003851,-7.911575594357788,2698.3615343507217,-1042.5898487507218,-4.917876645050574,1862.110120669414,-206.33843506941412,-0.9732945050444062,1649.980313402655,5.7913721973450265,0.027317793383702955,1650.7767571516597,4.994928448340261,0.02356098324688802,False,False
127,85,212,1653.24808,3333.025711603851,-1679.777631603851,-7.923479394357788,2698.3615343507217,-1045.1134543507217,-4.929780445050574,1841.9594841951657,-188.71140419516564,-0.8901481329960643,1648.6759201359905,4.5721598640095635,0.021566791811365865,1647.8794763869857,5.368603613014329,0.0253236019481808,False,False
126,86,212,1652.4968156,3333.025711603851,-1680.528896003851,-7.927023094357788,2698.3615343507217,-1045.8647187507217,-4.933324145050574,1821.568959191462,-169.072143591462,-0.7975101112804812,1646.2550688883553,6.241746711644737,0.029442201470022345,1647.05151263736,5.445302962639971,0.02568539133320741,False,True
125,87,212,1646.571246,3333.025711603851,-1686.454465603851,-7.954973894357788,2698.3615343507217,-1051.7902883507218,-4.961274945050574,1800.938545658303,-154.36729965830295,-0.7281476398976554,1642.7177596597492,3.853486340250811,0.018176822359673637,1641.9213159107444,4.649930089255577,0.02193363249648857,False,False
124,88,212,1642.4716536,3333.025711603851,-1690.554058003851,-7.974311594357788,2698.3615343507217,-1055.8898807507217,-4.980612645050574,1780.0682435956887,-137.59658999568865,-0.649040518847588,1638.0639924501722,4.407661149827845,0.020790854480320024,1638.860436199177,3.6112174008230795,0.01703404434350509,False,False
123,89,212,1634.1909548,3333.025711603851,-1698.834756803851,-8.013371494357788,2698.3615343507217,-1064.1705795507216,-5.0196725450505735,1758.958053003619,-124.76709820361884,-0.5885240481302776,1632.2937672596242,1.8971875403758531,0.008948997831961571,1631.4973235106195,2.693631289380619,0.012705807968776505,False,False
122,90,212,1628.5973136,3333.025711603851,-1704.428398003851,-8.039756594357788,2698.3615343507217,-1069.7642207507217,-5.046057645050574,1737.6079738820938,-109.0106602820938,-0.5142012277457254,1625.4070840881054,3.190229511894586,0.015048252414597103,1626.2035278371102,2.39378576288982,0.01129144227778217,False,False
121,91,212,1618.3293268,3333.025711603851,-1714.696384803851,-8.088190494357788,2698.3615343507217,-1080.0322075507218,-5.094491545050574,1716.0180062311133,-97.68867943111331,-0.4607956576939307,1617.4039429356158,0.92538386438423,0.0043650182282275,1616.607499186611,1.7218276133889958,0.008121828365042433,False,False
132,81,213,1654.0368243,3348.7475309982087,-1694.7107066982087,-7.9563882943577875,2712.0891201898107,-1058.0522958898107,-4.967381670844182,1936.068529440125,-282.03170514012504,-1.3240925123949532,1652.4118895345596,1.6249347654404573,0.0076288017156828985,1652.4118895345596,1.6249347654404573,0.0076288017156828985,False,False
131,82,213,1658.2418916,3348.7475309982087,-1690.5056393982088,-7.936646194357788,2712.0891201898107,-1053.8472285898108,-4.947639570844182,1916.668014671383,-258.426123071383,-1.2132681834337231,1654.8227273152652,3.419164284734734,0.016052414482322693,1654.8227273152652,3.419164284734734,0.016052414482322693,True,False
130,83,213,1659.4876221,3348.7475309982087,-1689.2599088982088,-7.930797694357787,2712.0891201898107,-1052.6014980898108,-4.941791070844182,1897.0279873746317,-237.54036527463177,-1.1152129825100083,1656.1215984659834,3.3660236340165284,0.015802927859232527,1656.1215984659834,3.3660236340165284,0.015802927859232527,False,False
129,84,213,1660.127112,3348.7475309982087,-1688.6204189982088,-7.927795394357788,2712.0891201898107,-1051.9620081898108,-4.938788770844182,1877.1484475498712,-217.0213355498713,-1.018879509623809,1656.3085029867148,3.8186090132851405,0.01792774184640911,1656.3085029867148,3.8186090132851405,0.01792774184640911,False,False
128,85,213,1659.2707668,3348.7475309982087,-1689.4767641982087,-7.931815794357787,2712.0891201898107,-1052.8183533898107,-4.942809170844182,1857.0293951971016,-197.75862839710157,-0.9284442647751248,1655.383440877459,3.8873259225410948,0.018250356443854907,1655.383440877459,3.8873259225410948,0.018250356443854907,False,False
127,86,213,1657.6048512,3348.7475309982087,-1691.1426797982087,-7.939636994357787,2712.0891201898107,-1054.4842689898107,-4.950630370844182,1836.6708303163227,-179.06597911632275,-0.8406853479639566,1653.346412138216,4.2584390617839745,0.019992671651567956,1653.346412138216,4.2584390617839745,0.019992671651567956,False,False
126,87,213,1654.6807659,3348.7475309982087,-1694.0667650982086,-7.953365094357787,2712.0891201898107,-1057.4083542898106,-4.964358470844181,1816.0727529075348,-161.39198700753468,-0.7577088591903036,1650.1974167689862,4.483349131013938,0.021048587469549004,1650.1974167689862,4.483349131013938,0.021048587469549004,False,True
125,88,213,1649.9986638,3348.7475309982087,-1698.7488671982087,-7.975346794357788,2712.0891201898107,-1062.0904563898107,-4.986340170844182,1795.2351629707377,-145.23649917073772,-0.6818614984541677,1645.9364547697692,4.062209030230861,0.01907140389779747,1645.9364547697692,4.062209030230861,0.01907140389779747,False,False
124,89,213,1643.4208404,3348.7475309982087,-1705.3266905982086,-8.006228594357786,2712.0891201898107,-1068.6682797898106,-5.017221970844181,1774.1580605059316,-130.73722010593156,-0.6137897657555472,1640.5635261405655,2.857314259434588,0.01341462093631262,1640.5635261405655,2.857314259434588,0.01341462093631262,False,False
123,90,213,1636.659411,3348.7475309982087,-1712.0881199982086,-8.037972394357787,2712.0891201898107,-1075.4297091898106,-5.048965770844181,1752.841445513116,-116.18203451311592,-0.5454555610944409,1634.078630881374,2.5807801186260804,0.012116338585098968,1634.078630881374,2.5807801186260804,0.012116338585098968,False,False
122,91,213,1628.3429751,3348.7475309982087,-1720.4045558982086,-8.077016694357788,2712.0891201898107,-1083.7461450898106,-5.088010070844182,1731.2853179922913,-102.94234289229121,-0.48329738447085074,1626.4817689921958,1.8612061078042643,0.008738056844151475,1626.4817689921958,1.8612061078042643,0.008738056844151475,False,False
132,82,214,1663.2926369999998,3364.4693503925664,-1701.1767133925666,-7.949423894357788,2725.8198244678188,-1062.527187467819,-4.965080315270182,1931.6396275252482,-268.34699052524843,-1.2539578996506935,1660.2717482593412,3.02088874065862,0.01411630252644215,1661.0644615721517,2.2281754278481003,0.010412034709570563,True,False
131,83,214,1663.528037,3364.4693503925664,-1700.9413133925664,-7.948323894357787,2725.8198244678188,-1062.2917874678187,-4.963980315270181,1912.030239946419,-248.50220294641895,-1.1612252474131726,1661.9376024149592,1.590434585040839,0.007431937313274949,1661.1448891021487,2.3831478978513587,0.011136205130146536,False,False
130,84,214,1666.0148882,3364.4693503925664,-1698.4544621925663,-7.936703094357787,2725.8198244678188,-1059.8049362678187,-4.952359515270181,1892.1817134946778,-226.16682529467766,-1.056854323806905,1662.495940484014,3.518947715986087,0.016443680915822836,1663.2886537968245,2.7262344031755674,0.01273941309895125,False,False
129,85,214,1664.1417248,3364.4693503925664,-1700.3276255925664,-7.945456194357787,2725.8198244678188,-1061.6780996678187,-4.961112615270181,1872.0940481700236,-207.95232337002358,-0.9717398288318859,1661.9467624665053,2.1949623334946864,0.01025683333408732,1661.1540491536948,2.987675646305206,0.013961101150958907,False,False
128,86,214,1664.2998922,3364.4693503925664,-1700.1694581925665,-7.944717094357787,2725.8198244678188,-1061.5199322678188,-4.960373515270182,1851.767243972457,-187.46735177245705,-0.876015662488117,1660.290068362433,4.009823837566955,0.018737494568069883,1661.0827816752435,3.2171105247564356,0.015033226751198297,False,False
127,87,214,1660.1562102,3364.4693503925664,-1704.3131401925664,-7.9640800943577865,2725.8198244678188,-1065.6636142678187,-4.979736515270181,1831.201300901978,-171.04509070197787,-0.7992761247755975,1657.5258581717974,2.630352028202651,0.012291364617769397,1656.7331448589869,3.423065341013171,0.015995632434640986,False,False
126,88,214,1658.3227866,3364.4693503925664,-1706.1465637925664,-7.972647494357787,2725.8198244678188,-1067.4970378678188,-4.988303915270182,1810.3962189585864,-152.0734323585864,-0.7106235156943289,1653.6541318945985,4.668654705401423,0.021816143483184218,1654.446845207409,3.875941392590903,0.01811187566631263,False,True
125,89,214,1651.1999035999995,3364.4693503925664,-1713.269446792567,-8.00593199435779,2725.8198244678188,-1074.6199208678192,-5.021588415270183,1789.3519981422824,-138.15209454228284,-0.6455705352443123,1648.6748895308363,2.5250140691632623,0.01179913116431431,1647.8821762180257,3.317727381973782,0.015503398981185898,False,False
124,90,214,1646.1559022,3364.4693503925664,-1718.3134481925665,-8.029502094357788,2725.8198244678188,-1079.6639222678189,-5.045158515270182,1768.0686384530654,-121.91273625306553,-0.5696856834255398,1642.58813108051,3.567771119489862,0.01667182766116758,1643.3808443933206,2.7750578066793423,0.012967559844295993,False,False
123,91,214,1636.6085918,3364.4693503925664,-1727.8607585925663,-8.074115694357786,2725.8198244678188,-1089.2112326678186,-5.089772115270181,1746.546139890936,-109.93754809093593,-0.5137268602380184,1635.3938565436206,1.2147352563795266,0.005676332973736106,1634.60114323081,2.0074485691900463,0.009380600790607693,False,False
133,82,215,1666.8386915,3380.191169786924,-1713.352478286924,-7.969081294357786,2739.553627770203,-1072.714936270203,-4.989371796605595,1946.6066318750577,-279.7679403750576,-1.3012462343025935,1665.5886583872184,1.2500331127816935,0.005814107501310202,1665.5886583872184,1.2500331127816935,0.005814107501310202,True,False
132,83,215,1668.7693055,3380.191169786924,-1711.4218642869241,-7.960101694357786,2739.553627770203,-1070.7843222702031,-4.980392196605596,1927.0276937048072,-258.25838820480726,-1.2012018056037548,1667.61817646363,1.1511290363698663,0.0053540885412551925,1667.61817646363,1.1511290363698663,0.0053540885412551925,False,False
131,84,215,1670.158012,3380.191169786924,-1710.033157786924,-7.953642594357786,2739.553627770203,-1069.395615770203,-4.973933096605595,1907.209987995895,-237.05197599589496,-1.1025673302134649,1668.5445887515134,1.613423248486697,0.0075042941790078935,1668.5445887515134,1.613423248486697,0.0075042941790078935,False,False
130,85,215,1670.0904804999998,3380.191169786924,-1710.1006892869243,-7.953956694357787,2739.553627770203,-1069.4631472702033,-4.974247196605597,1887.1535147483214,-217.06303424832163,-1.0095955081317285,1668.3678952508687,1.7225852491310434,0.008012024414562993,1668.3678952508687,1.7225852491310434,0.008012024414562993,False,False
129,86,215,1669.2205259999998,3380.191169786924,-1710.9706437869243,-7.958002994357787,2739.553627770203,-1070.3331017702033,-4.9782934966055965,1866.858273962086,-197.63774796208622,-0.9192453393585406,1667.088095961696,2.132430038303937,0.00991827924792529,1667.088095961696,2.132430038303937,0.00991827924792529,False,False
128,87,215,1666.9510504999998,3380.191169786924,-1713.2401192869243,-7.968558694357787,2739.553627770203,-1072.6025772702033,-4.988849196605597,1846.3242656371892,-179.3732151371894,-0.8342940238939042,1664.705190883995,2.2458596160047364,0.010445858679091797,1664.705190883995,2.2458596160047364,0.010445858679091797,False,False
127,88,215,1663.9548535,3380.191169786924,-1716.2363162869242,-7.982494494357787,2739.553627770203,-1075.5987742702032,-5.002784996605596,1825.551489773631,-161.59663627363102,-0.7516122617378187,1661.2191800177666,2.7356734822333237,0.012724062708061971,1661.2191800177666,2.7356734822333237,0.012724062708061971,False,False
126,89,215,1659.6739455,3380.191169786924,-1720.5172242869241,-8.002405694357787,2739.553627770203,-1079.8796822702031,-5.022696196605596,1804.5399463714107,-144.86600087141073,-0.6737953528902825,1656.6300633630094,3.0438821369905327,0.014157591334839686,1656.6300633630094,3.0438821369905327,0.014157591334839686,False,True
125,90,215,1654.000719,3380.191169786924,-1726.1904507869242,-8.028792794357788,2739.553627770203,-1085.5529087702032,-5.0490832966055965,1783.2896354305292,-129.2889164305293,-0.6013437973512991,1650.9378409197245,3.062878080275368,0.014245944559420317,1650.9378409197245,3.062878080275368,0.014245944559420317,False,False
124,91,215,1646.3352595,3380.191169786924,-1733.8559102869242,-8.064446094357788,2739.553627770203,-1093.2183682702032,-5.084736596605596,1761.800556950986,-115.4652974509861,-0.5370478951208656,1644.1425126879114,2.192746812088444,0.010198822381806716,1644.1425126879114,2.192746812088444,0.010198822381806716,False,False
133,83,216,1672.5959136,3395.9129891812822,-1723.3170755812823,-7.978319794357788,2753.29051089296,-1080.69459729296,-5.003215728208148,1942.0204148941473,-269.4245012941474,-1.2473356541395713,1673.1652011769986,-0.569287576998704,-0.0026355906342532594,1672.3761663680866,0.2197472319132885,0.0010173482958948541,False,False
132,84,216,1675.905228,3395.9129891812822,-1720.0077611812821,-7.962998894357788,2753.29051089296,-1077.3852828929598,-4.987894828208147,1922.233339381981,-246.328111381981,-1.1404079230647268,1674.456374420257,1.4488535797431723,0.006707655461773946,1675.245409229169,0.6598187708311798,0.003054716531625832,False,False
131,85,216,1674.6485184000005,3395.9129891812822,-1721.2644707812817,-7.968816994357786,2753.29051089296,-1078.6419924929594,-4.993712928208145,1902.2078653696683,-227.55934696966779,-1.0535154952299435,1674.6488124794737,-0.00029407947317849903,-1.3614790424930511e-06,1673.8597776705617,0.788740729438814,0.0036515774511056203,False,False
130,86,216,1675.8695448,3395.9129891812822,-1720.0434443812821,-7.963164094357787,2753.29051089296,-1077.4209660929598,-4.988060028208147,1881.9439928572092,-206.0744480572091,-0.9540483706352274,1673.7425153546492,2.1270294453508996,0.009847358543291202,1674.5315501635612,1.337994636438907,0.006194419613143088,False,False
129,87,216,1672.3694808,3395.9129891812822,-1723.5435083812822,-7.979368094357788,2753.29051089296,-1080.9210300929599,-5.004264028208148,1861.441721844603,-189.07224104460306,-0.8753344492805697,1671.737483045783,0.6319977542170818,0.002925915528782786,1670.948448236871,1.4210325631290743,0.0065788544589309,False,False
128,88,216,1671.2666928,3395.9129891812822,-1724.6462963812821,-7.984473594357787,2753.29051089296,-1082.0238180929598,-5.009369528208147,1840.7010523318506,-169.43435953185053,-0.7844183311659747,1668.6337155528754,2.6329772471246997,0.012189709477429166,1669.4227503617874,1.8439424382127072,0.008536770547281051,False,False
127,89,216,1665.6260903999998,3395.9129891812822,-1730.2868987812824,-8.01058749435779,2753.29051089296,-1087.66442049296,-5.035483428208148,1819.7219843189516,-154.0958939189518,-0.7134069162914435,1664.4312128759266,1.194877524073263,0.00553184038922807,1663.6421780670146,1.9839123329852555,0.009184779319376182,False,False
126,90,216,1662.6949272,3395.9129891812822,-1733.2180619812823,-8.024157694357788,2753.29051089296,-1090.59558369296,-5.049053628208148,1798.5045178059058,-135.8095906059059,-0.6287481046569717,1659.129975014936,3.5649521850639303,0.016504408264184863,1659.919009823848,2.775917376151938,0.012851469334036749,False,True
125,91,216,1654.3873296000002,3395.9129891812822,-1741.525659581282,-8.062618794357787,2753.29051089296,-1098.9031812929597,-5.087514728208147,1777.0486527927137,-122.66132319271355,-0.5678764962625628,1652.7300019699042,1.657327630096006,0.007672813102296324,1651.9409671609922,2.4463624390079985,0.011325752032444437,False,False
124,92,216,1648.3623552,3395.9129891812822,-1747.5506339812823,-8.090512194357789,2753.29051089296,-1104.92815569296,-5.1154081282081485,1755.354389279375,-106.99203407937512,-0.4953334911082181,1645.231293740831,3.1310614591689045,0.014495654903559743,1646.020328549743,2.342026650256912,0.01084271597341163,False,False
134,83,217,1677.8112547,3411.63480857564,-1733.8235538756398,-7.9899702943577875,2767.0304548393774,-1089.2192001393773,-5.019443318614642,1957.008468651486,-279.197213951486,-1.2866231057672166,1678.5805225690647,-0.7692678690646062,-0.003545013221495881,1678.5805225690647,-0.7692678690646062,-0.003545013221495881,False,False
133,84,217,1679.8754238,3411.63480857564,-1731.75938477564,-7.9804579943577885,2767.0304548393774,-1087.1550310393775,-5.009931018614643,1937.2518348420251,-257.3764110420252,-1.1860664103319134,1680.2331887274947,-0.35776492749482713,-0.00164868630181948,1680.2331887274947,-0.35776492749482713,-0.00164868630181948,False,False
132,85,217,1680.5819324,3411.63480857564,-1731.05287617564,-7.977202194357788,2767.0304548393774,-1086.4485224393775,-5.006675218614642,1917.2571692999204,-236.6752368999205,-1.0906692944696796,1680.7914511545653,-0.20951875456535163,-0.0009655242145868738,1680.7914511545653,-0.20951875456535163,-0.0009655242145868738,False,False
131,86,217,1680.5356029,3411.63480857564,-1731.09920567564,-7.977415694357788,2767.0304548393774,-1086.4948519393774,-5.0068887186146425,1897.0244720251712,-216.48886912517128,-0.9976445581805128,1680.2553098502758,0.2802930497241505,0.0012916730402034585,1680.2553098502758,0.2802930497241505,0.0012916730402034585,False,False
130,87,217,1679.097175,3411.63480857564,-1732.5376335756398,-7.984044394357787,2767.0304548393774,-1087.9332798393773,-5.013517418614642,1876.5537430177783,-197.45656801777818,-0.9099381014644156,1678.6247648146268,0.4724101853732918,0.002177005462549732,1678.6247648146268,0.4724101853732918,0.002177005462549732,False,False
129,88,217,1676.7399474,3411.63480857564,-1734.89486117564,-7.994907194357788,2767.0304548393774,-1090.2905074393775,-5.024380218614643,1855.844982277741,-179.10503487774122,-0.8253688243213881,1675.899816047618,0.8401313523818317,0.003871573052450837,1675.899816047618,0.8401313523818317,0.003871573052450837,False,False
128,89,217,1673.1448216,3411.63480857564,-1738.48998697564,-8.011474594357788,2767.0304548393774,-1093.8856332393775,-5.040947618614643,1834.8981898050597,-161.75336820505981,-0.7454072267514277,1672.0804635492493,1.0643580507505703,0.004904875809910462,1672.0804635492493,1.0643580507505703,0.004904875809910462,False,False
127,90,217,1668.8590065,3411.63480857564,-1742.7758020756398,-8.031224894357788,2767.0304548393774,-1098.1714483393773,-5.060697918614642,1813.713365599734,-144.85435909973398,-0.6675316087545344,1667.1667073195208,1.6922991804792673,0.007798613734927499,1667.1667073195208,1.6922991804792673,0.007798613734927499,False,False
126,91,217,1663.2277046000002,3411.63480857564,-1748.4071039756398,-8.057175594357787,2767.0304548393774,-1103.8027502393772,-5.086648618614642,1792.2905096617646,-129.0628050617645,-0.594759470330712,1661.1585473584328,2.069157241567382,0.009535286827499455,1661.1585473584328,2.069157241567382,0.009535286827499455,False,True
135,83,218,1681.3965040000005,3427.3566279699976,-1745.960123969997,-8.008991394357786,2780.773440816856,-1099.3769368168553,-5.043013471636951,1971.9919190295557,-290.59541502955517,-1.3330064909612622,1683.865952892872,-2.469448892871469,-0.011327747215006739,1683.080545849424,-1.6840418494234655,-0.0077249626120342455,False,False
134,84,218,1685.47354,3427.3566279699976,-1741.8830879699976,-7.990289394357787,2780.773440816856,-1095.2999008168558,-5.0243114716369535,1952.2655404493776,-266.7920004493776,-1.2238165158228331,1685.8768883259643,-0.40334832596431625,-0.0018502216787353956,1686.6622953694123,-1.1887553694123199,-0.0054530062817078895,False,False
133,85,218,1684.947615,3427.3566279699976,-1742.4090129699975,-7.992701894357787,2780.773440816856,-1095.8258258168557,-5.026723971636953,1932.30149465739,-247.35387965739005,-1.1346508241164681,1686.7977128604523,-1.8500978604522516,-0.008486687433267208,1686.0123058170043,-1.064690817004248,-0.004883902830294716,False,False
132,86,218,1687.0480885999998,3427.3566279699976,-1740.3085393699978,-7.983066694357788,2780.773440816856,-1093.725352216856,-5.017088771636954,1912.0997816535933,-225.05169305359345,-1.0323472158421718,1686.6284264963363,0.4196621036635406,0.0019250555213923882,1687.4138335397843,-0.365744939784463,-0.0016777290815801055,False,False
131,87,218,1684.4237174,3427.3566279699976,-1742.9329105699976,-7.995105094357787,2780.773440816856,-1096.3497234168558,-5.029127171636953,1891.6604014379873,-207.2366840379873,-0.9506269909999416,1685.369029233616,-0.9453118336159605,-0.004336292814752112,1684.583622190168,-0.1599047901679569,-0.0007335082117796188,False,False
